Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Run,GyroX,GyroY,GyroZ
1632,2025-10-19T15:23:19.160Z,53.8236471,17.3429221,141.8,30.00,-0.898,-0.837,1.023,1,-2.31,-2.83,-28.99
1633,2025-10-19T15:23:19.200Z,53.8236472,17.3429270,141.8,29.30,-0.834,-0.956,1.011,1,-2.25,-2.61,-36.54
1634,2025-10-19T15:23:19.240Z,53.8236472,17.3429319,141.7,29.34,-0.792,-1.016,0.990,1,-2.11,-1.83,-43.10
1635,2025-10-19T15:23:19.280Z,53.8236472,17.3429368,141.8,28.98,-0.758,-1.077,0.986,1,-1.81,-0.79,-48.86
1636,2025-10-19T15:23:19.320Z,53.8236472,17.3429414,141.8,28.05,-0.731,-1.115,0.978,1,-1.40,0.09,-54.36
1637,2025-10-19T15:23:19.360Z,53.8236470,17.3429458,141.8,26.78,-0.712,-1.166,0.983,1,-1.27,0.62,-59.26
1638,2025-10-19T15:23:19.400Z,53.8236465,17.3429498,141.8,24.88,-0.685,-1.192,0.985,1,-0.69,0.68,-64.23
1639,2025-10-19T15:23:19.440Z,53.8236454,17.3429539,141.9,25.04,-0.668,-1.213,0.983,1,-0.28,0.54,-69.19
1640,2025-10-19T15:23:19.480Z,53.8236442,17.3429578,141.9,25.14,-0.663,-1.235,0.989,1,0.06,0.49,-73.82
1641,2025-10-19T15:23:19.520Z,53.8236429,17.3429614,141.9,24.09,-0.675,-1.276,1.015,1,0.15,0.41,-78.10
1642,2025-10-19T15:23:19.560Z,53.8236413,17.3429647,141.9,23.76,-0.695,-1.310,1.040,1,0.17,0.00,-82.54
1643,2025-10-19T15:23:19.600Z,53.8236398,17.3429678,141.8,23.20,-0.705,-1.307,1.055,1,0.25,-0.76,-87.08
1644,2025-10-19T15:23:19.640Z,53.8236381,17.3429706,141.8,22.67,-0.698,-1.278,1.055,1,0.08,-1.55,-90.81
1645,2025-10-19T15:23:19.680Z,53.8236366,17.3429732,141.8,21.94,-0.679,-1.220,1.038,1,0.41,-2.09,-93.48
1646,2025-10-19T15:23:19.720Z,53.8236347,17.3429758,141.8,22.37,-0.656,-1.135,1.026,1,1.02,-2.33,-94.80
1647,2025-10-19T15:23:19.760Z,53.8236329,17.3429781,141.8,22.10,-0.634,-1.063,1.027,1,1.62,-2.63,-94.87
1648,2025-10-19T15:23:19.800Z,53.8236308,17.3429797,141.7,21.81,-0.618,-0.988,1.030,1,2.19,-2.93,-93.91
1649,2025-10-19T15:23:19.840Z,53.8236290,17.3429813,141.7,21.01,-0.597,-0.919,1.036,1,2.23,-3.34,-92.30
1650,2025-10-19T15:23:19.880Z,53.8236269,17.3429825,141.7,20.94,-0.575,-0.877,1.038,1,1.77,-3.83,-90.48
1651,2025-10-19T15:23:19.920Z,53.8236248,17.3429835,141.7,21.29,-0.546,-0.841,1.030,1,1.56,-4.03,-88.64
1652,2025-10-19T15:23:19.960Z,53.8236226,17.3429843,141.7,21.28,-0.511,-0.803,1.015,1,1.83,-3.65,-86.81
1653,2025-10-19T15:23:20.040Z,53.8236182,17.3429862,141.7,22.21,-0.452,-0.762,1.005,1,1.75,-2.93,-84.61
1654,2025-10-19T15:23:20.120Z,53.8236141,17.3429869,141.7,21.26,-0.344,-0.730,0.987,1,1.63,-2.20,-82.48
1655,2025-10-19T15:23:20.200Z,53.8236103,17.3429867,141.7,20.46,-0.248,-0.720,0.959,1,1.40,-0.61,-80.80
1656,2025-10-19T15:23:20.240Z,53.8236084,17.3429866,141.7,20.25,-0.184,-0.764,0.959,1,0.84,1.07,-80.04
1657,2025-10-19T15:23:20.280Z,53.8236065,17.3429860,141.7,19.90,-0.144,-0.814,0.972,1,0.31,2.28,-80.55
1658,2025-10-19T15:23:20.320Z,53.8236045,17.3429855,141.7,20.14,-0.119,-0.880,0.997,1,0.05,2.44,-82.64
1659,2025-10-19T15:23:20.360Z,53.8236027,17.3429844,141.7,20.32,-0.116,-0.926,1.008,1,0.13,2.04,-85.38
1660,2025-10-19T15:23:20.400Z,53.8236004,17.3429834,141.7,21.02,-0.102,-0.926,1.007,1,0.34,1.26,-87.60
1661,2025-10-19T15:23:20.440Z,53.8235983,17.3429820,141.7,22.20,-0.085,-0.917,0.988,1,0.33,0.80,-88.76
1662,2025-10-19T15:23:20.480Z,53.8235959,17.3429804,141.7,23.22,-0.084,-0.938,0.986,1,0.48,0.72,-89.21
1663,2025-10-19T15:23:20.520Z,53.8235936,17.3429789,141.7,23.84,-0.080,-0.954,0.988,1,0.47,0.44,-89.50
1664,2025-10-19T15:23:20.600Z,53.8235895,17.3429743,141.7,25.46,-0.072,-0.944,0.979,1,0.52,0.41,-89.40
1665,2025-10-19T15:23:20.640Z,53.8235875,17.3429714,141.7,25.68,-0.084,-0.976,0.986,1,0.35,0.63,-88.99
1666,2025-10-19T15:23:20.680Z,53.8235858,17.3429683,141.7,25.75,-0.098,-1.008,1.022,1,1.09,0.47,-88.87
1667,2025-10-19T15:23:20.720Z,53.8235840,17.3429653,141.7,25.35,-0.074,-0.981,1.062,1,2.02,-0.53,-88.79
1668,2025-10-19T15:23:20.760Z,53.8235825,17.3429621,141.7,25.67,-0.024,-0.916,1.071,1,2.78,-1.83,-87.89
1669,2025-10-19T15:23:20.800Z,53.8235807,17.3429588,141.8,26.36,0.040,-0.829,1.059,1,3.13,-3.14,-85.83
1670,2025-10-19T15:23:20.840Z,53.8235789,17.3429554,141.8,26.88,0.113,-0.733,1.032,1,3.09,-3.89,-81.96
1671,2025-10-19T15:23:20.880Z,53.8235770,17.3429519,141.8,27.14,0.172,-0.657,1.000,1,2.68,-4.03,-77.01
1672,2025-10-19T15:23:20.920Z,53.8235754,17.3429485,141.7,26.74,0.217,-0.590,0.982,1,2.65,-3.56,-71.36
1673,2025-10-19T15:23:20.960Z,53.8235741,17.3429452,141.7,25.66,0.259,-0.507,0.971,1,2.86,-2.71,-64.45
1674,2025-10-19T15:23:21.040Z,53.8235711,17.3429375,141.7,27.35,0.269,-0.457,0.978,1,2.75,-1.44,-56.93
1675,2025-10-19T15:23:21.080Z,53.8235694,17.3429333,141.7,28.45,0.263,-0.424,1.006,1,2.55,-0.77,-50.72
1676,2025-10-19T15:23:21.120Z,53.8235680,17.3429294,141.7,28.11,0.263,-0.402,1.024,1,2.01,-0.77,-45.70
1677,2025-10-19T15:23:21.160Z,53.8235665,17.3429248,141.7,29.50,0.256,-0.409,1.021,1,1.23,-0.95,-41.79
1678,2025-10-19T15:23:21.200Z,53.8235650,17.3429206,141.7,29.13,0.233,-0.455,1.015,1,0.49,-0.94,-39.55
1679,2025-10-19T15:23:21.240Z,53.8235636,17.3429160,141.7,29.80,0.212,-0.499,1.009,1,0.19,-0.99,-38.82
1680,2025-10-19T15:23:21.280Z,53.8235624,17.3429114,141.7,29.77,0.200,-0.511,1.004,1,-0.03,-0.93,-38.54
1681,2025-10-19T15:23:21.320Z,53.8235613,17.3429066,141.7,30.52,0.193,-0.485,0.999,1,-0.03,-0.65,-37.95
1682,2025-10-19T15:23:21.360Z,53.8235602,17.3429017,141.7,30.47,0.186,-0.435,1.001,1,-0.03,-0.24,-36.63
1683,2025-10-19T15:23:21.400Z,53.8235591,17.3428968,141.7,30.52,0.176,-0.348,1.007,1,0.27,0.02,-34.24
1684,2025-10-19T15:23:21.440Z,53.8235579,17.3428920,141.7,30.78,0.175,-0.258,1.002,1,0.53,-0.02,-31.00
1685,2025-10-19T15:23:21.480Z,53.8235567,17.3428873,141.7,30.75,0.173,-0.182,0.989,1,0.76,-0.04,-27.24
1686,2025-10-19T15:23:21.520Z,53.8235554,17.3428825,141.7,30.93,0.169,-0.123,0.993,1,0.73,0.01,-23.42
1687,2025-10-19T15:23:21.560Z,53.8235542,17.3428774,141.7,31.52,0.156,-0.088,1.027,1,0.67,-0.20,-19.76
1688,2025-10-19T15:23:21.600Z,53.8235530,17.3428725,141.7,31.61,0.150,-0.076,1.047,1,0.79,-0.83,-16.76
1689,2025-10-19T15:23:21.640Z,53.8235517,17.3428676,141.7,31.90,0.152,-0.060,1.039,1,0.80,-1.41,-14.24
1690,2025-10-19T15:23:21.680Z,53.8235505,17.3428625,141.7,31.95,0.156,-0.055,1.016,1,0.80,-1.75,-12.07
1691,2025-10-19T15:23:21.720Z,53.8235493,17.3428573,141.7,32.40,0.164,-0.051,0.970,1,0.59,-1.62,-10.39
1692,2025-10-19T15:23:21.760Z,53.8235481,17.3428518,141.7,33.61,0.166,-0.066,0.973,1,0.39,-0.52,-9.21
1693,2025-10-19T15:23:21.800Z,53.8235469,17.3428467,141.7,33.33,0.154,-0.083,1.005,1,0.14,0.33,-8.51
1694,2025-10-19T15:23:21.840Z,53.8235457,17.3428415,141.7,33.08,0.137,-0.102,1.030,1,0.14,0.50,-8.16
1695,2025-10-19T15:23:21.880Z,53.8235444,17.3428363,141.7,33.24,0.128,-0.100,1.030,1,0.20,0.17,-8.03
1696,2025-10-19T15:23:21.920Z,53.8235432,17.3428309,141.7,33.36,0.125,-0.101,1.022,1,0.16,-0.46,-7.89
1697,2025-10-19T15:23:21.960Z,53.8235420,17.3428256,141.7,33.74,0.128,-0.098,0.988,1,-0.05,-0.54,-7.73
1698,2025-10-19T15:23:22.040Z,53.8235396,17.3428148,141.7,34.24,0.119,-0.107,0.982,1,-0.15,-0.01,-7.69
1699,2025-10-19T15:23:22.080Z,53.8235386,17.3428093,141.7,34.30,0.100,-0.128,0.993,1,-0.32,0.46,-7.88
1700,2025-10-19T15:23:22.120Z,53.8235375,17.3428040,141.7,33.93,0.073,-0.191,1.007,1,-0.57,0.50,-8.61
1701,2025-10-19T15:23:22.160Z,53.8235365,17.3427984,141.7,34.03,0.047,-0.279,1.017,1,-0.84,0.40,-10.20
1702,2025-10-19T15:23:22.200Z,53.8235355,17.3427929,141.7,34.28,0.028,-0.390,1.016,1,-0.98,-0.22,-12.80
1703,2025-10-19T15:23:22.240Z,53.8235345,17.3427874,141.7,34.12,0.023,-0.507,1.001,1,-1.17,-0.71,-16.30
1704,2025-10-19T15:23:22.280Z,53.8235338,17.3427816,141.7,34.70,0.017,-0.605,0.998,1,-0.96,-0.60,-20.62
1705,2025-10-19T15:23:22.320Z,53.8235330,17.3427759,141.7,34.37,0.008,-0.655,1.014,1,-0.43,-0.25,-24.80
1706,2025-10-19T15:23:22.360Z,53.8235326,17.3427701,141.7,34.52,-0.001,-0.660,1.017,1,0.27,-0.09,-28.22
1707,2025-10-19T15:23:22.400Z,53.8235320,17.3427643,141.8,34.19,-0.012,-0.638,1.010,1,0.94,-0.08,-30.58
1708,2025-10-19T15:23:22.440Z,53.8235317,17.3427587,141.8,33.75,-0.017,-0.597,0.995,1,1.18,-0.11,-31.87
1709,2025-10-19T15:23:22.480Z,53.8235315,17.3427527,141.8,34.48,-0.015,-0.562,0.977,1,1.22,-0.01,-32.22
1710,2025-10-19T15:23:22.520Z,53.8235313,17.3427470,141.8,34.25,-0.016,-0.549,0.974,1,0.95,0.30,-32.27
1711,2025-10-19T15:23:22.560Z,53.8235313,17.3427412,141.8,34.56,-0.016,-0.545,0.987,1,0.53,0.54,-32.35
1712,2025-10-19T15:23:22.600Z,53.8235311,17.3427354,141.8,34.45,-0.012,-0.539,1.008,1,0.04,0.50,-32.48
1713,2025-10-19T15:23:22.680Z,53.8235309,17.3427239,141.8,34.28,-0.005,-0.544,1.033,1,0.06,-0.31,-32.52
1714,2025-10-19T15:23:22.720Z,53.8235309,17.3427182,141.8,33.69,0.003,-0.535,1.056,1,0.36,-1.50,-32.27
1715,2025-10-19T15:23:22.760Z,53.8235309,17.3427126,141.8,33.84,0.019,-0.504,1.063,1,0.99,-2.72,-31.63
1716,2025-10-19T15:23:22.800Z,53.8235310,17.3427068,141.8,34.07,0.036,-0.464,1.049,1,1.75,-3.56,-30.50
1717,2025-10-19T15:23:22.840Z,53.8235313,17.3427010,141.8,34.21,0.048,-0.414,1.031,1,2.33,-3.67,-28.95
1718,2025-10-19T15:23:22.880Z,53.8235316,17.3426950,141.8,34.71,0.056,-0.362,1.011,1,2.46,-2.90,-27.15
1719,2025-10-19T15:23:22.920Z,53.8235320,17.3426889,141.8,34.96,0.057,-0.317,0.997,1,2.30,-1.76,-25.24
1720,2025-10-19T15:23:22.960Z,53.8235324,17.3426831,141.8,35.15,0.055,-0.254,0.984,1,1.83,-0.75,-23.00
1721,2025-10-19T15:23:23.040Z,53.8235332,17.3426710,141.8,35.99,0.055,-0.173,0.980,1,1.14,-0.02,-20.27
1722,2025-10-19T15:23:23.080Z,53.8235337,17.3426648,141.8,36.24,0.062,-0.083,0.975,1,0.72,0.39,-16.87
1723,2025-10-19T15:23:23.120Z,53.8235342,17.3426586,141.8,36.28,0.065,0.018,0.997,1,0.49,0.53,-12.95
1724,2025-10-19T15:23:23.160Z,53.8235346,17.3426527,141.8,36.03,0.067,0.114,1.022,1,0.68,0.24,-8.67
1725,2025-10-19T15:23:23.200Z,53.8235347,17.3426466,141.8,36.24,0.067,0.176,1.043,1,0.14,-0.25,-4.46
1726,2025-10-19T15:23:23.240Z,53.8235349,17.3426406,141.8,36.20,0.071,0.194,1.029,1,0.06,-0.89,-0.91
1727,2025-10-19T15:23:23.280Z,53.8235353,17.3426345,141.8,36.32,0.079,0.201,0.987,1,-0.28,-1.09,1.64
1728,2025-10-19T15:23:23.320Z,53.8235355,17.3426284,141.8,36.39,0.084,0.192,0.953,1,-0.69,-0.35,3.58
1729,2025-10-19T15:23:23.360Z,53.8235358,17.3426220,141.8,36.66,0.088,0.182,0.925,1,-1.04,0.85,4.89
1730,2025-10-19T15:23:23.400Z,53.8235360,17.3426157,141.8,37.04,0.079,0.171,0.927,1,-0.88,2.15,5.74
1731,2025-10-19T15:23:23.440Z,53.8235361,17.3426096,141.8,36.72,0.064,0.175,0.949,1,-1.09,2.85,6.42
1732,2025-10-19T15:23:23.480Z,53.8235364,17.3426035,141.8,37.22,0.045,0.167,0.984,1,-0.79,2.86,6.98
1733,2025-10-19T15:23:23.520Z,53.8235365,17.3425971,141.8,36.83,0.032,0.171,1.003,1,-0.08,2.03,7.37
1734,2025-10-19T15:23:23.560Z,53.8235366,17.3425910,141.8,36.72,0.020,0.179,1.027,1,0.29,0.94,7.83
1735,2025-10-19T15:23:23.600Z,53.8235367,17.3425846,141.8,37.06,0.023,0.190,1.035,1,0.90,-0.24,8.37
1736,2025-10-19T15:23:23.640Z,53.8235368,17.3425783,141.8,37.11,0.028,0.202,1.031,1,1.86,-0.92,8.93
1737,2025-10-19T15:23:23.680Z,53.8235370,17.3425721,141.8,36.90,0.027,0.236,1.034,1,2.42,-1.29,9.61
1738,2025-10-19T15:23:23.720Z,53.8235370,17.3425658,141.8,36.97,0.030,0.260,1.011,1,2.32,-1.34,10.37
1739,2025-10-19T15:23:23.760Z,53.8235370,17.3425597,141.8,36.72,0.036,0.286,0.988,1,2.15,-0.76,11.09
1740,2025-10-19T15:23:23.800Z,53.8235368,17.3425533,141.8,37.45,0.033,0.314,0.972,1,1.59,-0.04,11.81
1741,2025-10-19T15:23:23.840Z,53.8235367,17.3425472,141.8,37.08,0.033,0.333,0.961,1,0.66,0.77,12.58
1742,2025-10-19T15:23:23.880Z,53.8235366,17.3425408,141.8,37.25,0.029,0.339,0.968,1,-0.11,1.53,13.33
1743,2025-10-19T15:23:23.920Z,53.8235365,17.3425345,141.8,37.41,0.021,0.346,0.986,1,-0.59,1.76,14.03
1744,2025-10-19T15:23:23.960Z,53.8235362,17.3425283,141.8,37.35,0.016,0.347,0.997,1,-1.01,1.37,14.75
1745,2025-10-19T15:23:24.040Z,53.8235356,17.3425156,141.8,37.35,0.014,0.334,1.005,1,-0.93,0.85,15.25
1746,2025-10-19T15:23:24.080Z,53.8235352,17.3425095,141.8,37.28,0.013,0.325,1.034,1,-0.57,0.23,15.53
1747,2025-10-19T15:23:24.120Z,53.8235347,17.3425031,141.8,37.35,0.024,0.315,1.038,1,-0.07,-0.54,15.62
1748,2025-10-19T15:23:24.160Z,53.8235344,17.3424965,141.8,37.78,0.033,0.306,1.032,1,0.46,-1.03,15.55
1749,2025-10-19T15:23:24.200Z,53.8235340,17.3424901,141.8,37.92,0.048,0.302,1.009,1,0.88,-1.20,15.36
1750,2025-10-19T15:23:24.240Z,53.8235335,17.3424840,141.8,37.36,0.064,0.301,0.984,1,1.05,-0.72,15.15
1751,2025-10-19T15:23:24.280Z,53.8235329,17.3424776,141.8,37.55,0.067,0.302,0.970,1,1.00,-0.01,14.97
1752,2025-10-19T15:23:24.320Z,53.8235323,17.3424715,141.8,37.66,0.067,0.301,0.969,1,0.94,0.73,14.83
1753,2025-10-19T15:23:24.360Z,53.8235316,17.3424652,141.8,36.94,0.064,0.300,0.985,1,0.74,1.19,14.64
1754,2025-10-19T15:23:24.400Z,53.8235310,17.3424588,141.8,38.00,0.058,0.293,1.003,1,0.50,1.09,14.38
1755,2025-10-19T15:23:24.440Z,53.8235305,17.3424524,141.9,38.35,0.061,0.284,1.002,1,0.16,0.64,14.07
1756,2025-10-19T15:23:24.480Z,53.8235298,17.3424458,141.9,38.53,0.073,0.274,0.997,1,0.01,0.27,13.66
1757,2025-10-19T15:23:24.520Z,53.8235290,17.3424396,141.9,38.09,0.081,0.260,0.985,1,-0.22,0.08,13.24
1758,2025-10-19T15:23:24.560Z,53.8235282,17.3424332,141.9,38.58,0.095,0.250,0.965,1,-0.41,0.47,12.85
1759,2025-10-19T15:23:24.600Z,53.8235275,17.3424269,141.9,38.52,0.098,0.249,0.963,1,-0.52,1.20,12.44
1760,2025-10-19T15:23:24.640Z,53.8235265,17.3424207,141.8,39.05,0.098,0.247,0.987,1,-0.78,1.60,12.08
1761,2025-10-19T15:23:24.680Z,53.8235257,17.3424143,141.8,38.81,0.104,0.238,0.994,1,-1.12,1.43,11.72
1762,2025-10-19T15:23:24.720Z,53.8235246,17.3424077,141.9,39.32,0.118,0.230,1.003,1,-1.37,1.02,11.25
1763,2025-10-19T15:23:24.760Z,53.8235237,17.3424013,141.9,39.09,0.134,0.211,0.998,1,-1.58,0.32,10.70
1764,2025-10-19T15:23:24.800Z,53.8235227,17.3423949,141.9,39.36,0.160,0.186,0.971,1,-1.62,0.07,10.05
1765,2025-10-19T15:23:24.840Z,53.8235217,17.3423884,141.9,39.99,0.172,0.160,0.965,1,-1.60,0.37,9.19
1766,2025-10-19T15:23:24.880Z,53.8235208,17.3423818,141.9,40.10,0.170,0.127,0.981,1,-1.48,0.71,8.22
1767,2025-10-19T15:23:24.920Z,53.8235198,17.3423753,141.9,40.17,0.163,0.097,1.005,1,-1.12,0.82,7.17
1768,2025-10-19T15:23:24.960Z,53.8235188,17.3423686,141.9,40.56,0.153,0.078,1.010,1,-0.73,0.43,6.02
1769,2025-10-19T15:23:25.040Z,53.8235168,17.3423554,141.9,40.19,0.136,0.073,1.027,1,-0.25,0.08,5.01
1770,2025-10-19T15:23:25.080Z,53.8235159,17.3423487,141.9,40.62,0.117,0.073,1.025,1,-0.04,-0.21,4.37
1771,2025-10-19T15:23:25.120Z,53.8235148,17.3423417,141.9,41.23,0.101,0.084,1.016,1,0.32,-0.29,4.02
1772,2025-10-19T15:23:25.160Z,53.8235137,17.3423350,141.9,41.17,0.083,0.101,0.998,1,0.59,-0.15,3.91
1773,2025-10-19T15:23:25.200Z,53.8235126,17.3423283,141.9,41.55,0.060,0.110,1.002,1,0.53,0.20,4.05
1774,2025-10-19T15:23:25.240Z,53.8235114,17.3423216,141.9,41.47,0.043,0.105,0.986,1,0.49,0.32,4.14
1775,2025-10-19T15:23:25.280Z,53.8235103,17.3423149,141.9,41.34,0.028,0.105,0.984,1,0.58,0.53,4.06
1776,2025-10-19T15:23:25.320Z,53.8235092,17.3423082,141.9,41.16,0.014,0.097,0.986,1,0.21,0.60,3.90
1777,2025-10-19T15:23:25.360Z,53.8235081,17.3423015,141.9,40.96,0.001,0.076,0.987,1,-0.05,0.74,3.57
1778,2025-10-19T15:23:25.400Z,53.8235070,17.3422949,141.9,40.90,-0.016,0.067,1.003,1,-0.47,0.75,3.08
1779,2025-10-19T15:23:25.440Z,53.8235059,17.3422882,141.9,40.91,-0.032,0.051,1.018,1,-1.02,0.42,2.57
1780,2025-10-19T15:23:25.480Z,53.8235050,17.3422815,141.9,40.73,-0.034,0.034,1.002,1,-1.28,0.07,2.01
1781,2025-10-19T15:23:25.520Z,53.8235038,17.3422751,141.9,40.53,-0.039,0.032,1.013,1,-1.59,-0.06,1.51
1782,2025-10-19T15:23:25.560Z,53.8235027,17.3422684,141.9,40.77,-0.047,0.027,1.040,1,-1.72,-0.41,1.14
1783,2025-10-19T15:23:25.600Z,53.8235016,17.3422619,141.9,40.65,-0.053,0.019,1.067,1,-1.26,-1.05,0.88
1784,2025-10-19T15:23:25.680Z,53.8234995,17.3422487,141.9,40.07,-0.046,0.018,1.025,1,-0.57,-1.65,0.71
1785,2025-10-19T15:23:25.720Z,53.8234983,17.3422422,141.9,40.25,-0.044,0.025,0.982,1,0.00,-1.25,0.68
1786,2025-10-19T15:23:25.760Z,53.8234972,17.3422356,141.9,40.32,-0.044,0.024,0.946,1,0.46,0.12,0.72
1787,2025-10-19T15:23:25.800Z,53.8234961,17.3422292,141.9,40.11,-0.047,0.030,0.931,1,0.83,1.78,0.77
1788,2025-10-19T15:23:25.840Z,53.8234950,17.3422228,141.9,40.09,-0.057,0.047,0.938,1,0.77,3.07,0.88
1789,2025-10-19T15:23:25.880Z,53.8234939,17.3422163,141.9,39.86,-0.070,0.056,0.966,1,0.41,3.37,1.04
1790,2025-10-19T15:23:25.920Z,53.8234928,17.3422098,141.9,39.81,-0.074,0.053,0.994,1,0.14,2.65,1.14
1791,2025-10-19T15:23:25.960Z,53.8234917,17.3422034,141.9,39.78,-0.073,0.051,1.033,1,-0.02,1.14,1.17
1792,2025-10-19T15:23:26.040Z,53.8234895,17.3421903,141.9,40.07,-0.054,0.039,1.002,1,-0.16,-0.01,1.10
1793,2025-10-19T15:23:26.080Z,53.8234884,17.3421839,141.9,39.81,-0.031,0.030,0.956,1,-0.32,-0.23,0.89
1794,2025-10-19T15:23:26.120Z,53.8234874,17.3421775,141.9,39.66,-0.006,0.015,0.914,1,-0.44,0.77,0.54
1795,2025-10-19T15:23:26.160Z,53.8234863,17.3421710,141.9,39.61,0.002,0.008,0.916,1,-0.53,2.45,0.19
1796,2025-10-19T15:23:26.200Z,53.8234852,17.3421647,141.9,39.81,-0.007,0.011,0.947,1,-0.50,3.20,-0.14
1797,2025-10-19T15:23:26.240Z,53.8234840,17.3421584,141.9,39.59,-0.016,0.012,0.988,1,-0.79,2.74,-0.31
1798,2025-10-19T15:23:26.280Z,53.8234829,17.3421520,141.9,39.60,-0.012,0.003,1.005,1,-0.59,1.63,-0.44
1799,2025-10-19T15:23:26.320Z,53.8234819,17.3421455,141.9,39.39,-0.006,0.008,1.044,1,-0.82,0.24,-0.59
1800,2025-10-19T15:23:26.360Z,53.8234807,17.3421392,141.9,39.21,0.017,0.002,1.047,1,-1.09,-1.04,-0.69
1801,2025-10-19T15:23:26.400Z,53.8234796,17.3421328,141.9,39.56,0.040,-0.014,1.040,1,-0.73,-1.43,-0.83
1802,2025-10-19T15:23:26.440Z,53.8234785,17.3421263,141.9,39.99,0.047,-0.009,1.038,1,-0.61,-1.64,-0.91
1803,2025-10-19T15:23:26.480Z,53.8234774,17.3421198,141.9,39.97,0.051,-0.011,1.031,1,-0.69,-1.69,-0.92
1804,2025-10-19T15:23:26.520Z,53.8234764,17.3421132,141.9,40.18,0.050,-0.013,1.020,1,-0.36,-1.45,-1.03
1805,2025-10-19T15:23:26.560Z,53.8234752,17.3421067,141.9,40.10,0.037,-0.009,1.021,1,-0.48,-1.24,-1.13
1806,2025-10-19T15:23:26.600Z,53.8234742,17.3421002,141.9,39.96,0.027,-0.016,1.014,1,-0.55,-1.10,-1.21
1807,2025-10-19T15:23:26.640Z,53.8234731,17.3420936,141.9,39.84,0.022,-0.026,1.014,1,-0.05,-0.74,-1.33
1808,2025-10-19T15:23:26.680Z,53.8234720,17.3420873,141.9,39.96,0.018,-0.018,0.998,1,0.00,-0.45,-1.35
1809,2025-10-19T15:23:26.720Z,53.8234709,17.3420808,141.9,39.70,0.020,-0.016,0.974,1,-0.09,-0.01,-1.26
1810,2025-10-19T15:23:26.760Z,53.8234699,17.3420743,141.9,39.68,0.018,-0.010,0.976,1,-0.04,0.52,-1.23
1811,2025-10-19T15:23:26.800Z,53.8234688,17.3420678,141.9,39.69,0.014,-0.001,0.985,1,-0.49,0.85,-1.12
1812,2025-10-19T15:23:26.840Z,53.8234678,17.3420614,141.8,40.24,0.005,0.006,1.005,1,-0.96,0.77,-0.98
1813,2025-10-19T15:23:26.880Z,53.8234667,17.3420547,141.8,40.18,0.002,0.001,1.027,1,-1.13,0.21,-0.92
1814,2025-10-19T15:23:26.920Z,53.8234656,17.3420483,141.9,40.08,0.000,0.000,1.032,1,-1.27,-0.53,-0.88
1815,2025-10-19T15:23:26.960Z,53.8234645,17.3420417,141.9,40.24,0.006,-0.008,1.024,1,-1.32,-0.81,-0.84
1816,2025-10-19T15:23:27.040Z,53.8234624,17.3420287,141.8,39.91,0.009,-0.007,1.019,1,-1.05,-0.74,-0.81
1817,2025-10-19T15:23:27.080Z,53.8234614,17.3420222,141.8,40.15,0.019,-0.009,0.996,1,-0.73,-0.34,-0.78
1818,2025-10-19T15:23:27.120Z,53.8234604,17.3420155,141.8,40.04,0.016,-0.009,0.994,1,-0.54,0.21,-0.76
1819,2025-10-19T15:23:27.160Z,53.8234593,17.3420091,141.8,39.77,0.015,0.001,0.997,1,-0.50,0.52,-0.72
1820,2025-10-19T15:23:27.200Z,53.8234582,17.3420027,141.8,40.02,0.011,0.007,1.001,1,-0.32,0.49,-0.63
1821,2025-10-19T15:23:27.240Z,53.8234571,17.3419961,141.8,39.88,0.013,0.008,1.004,1,-0.51,0.19,-0.54
1822,2025-10-19T15:23:27.280Z,53.8234562,17.3419896,141.9,40.08,0.018,0.013,1.001,1,-0.61,-0.08,-0.40
1823,2025-10-19T15:23:27.320Z,53.8234551,17.3419831,141.8,40.23,0.022,0.018,0.998,1,-0.56,-0.11,-0.21
1824,2025-10-19T15:23:27.360Z,53.8234539,17.3419765,141.8,40.41,0.024,0.016,0.991,1,-0.39,-0.01,0.01
1825,2025-10-19T15:23:27.400Z,53.8234528,17.3419699,141.8,40.32,0.031,0.016,0.976,1,-0.30,0.19,0.20
1826,2025-10-19T15:23:27.440Z,53.8234519,17.3419632,141.8,40.32,0.030,0.019,0.969,1,-0.05,0.67,0.30
1827,2025-10-19T15:23:27.480Z,53.8234508,17.3419567,141.8,40.48,0.022,0.014,0.974,1,-0.09,1.03,0.31
1828,2025-10-19T15:23:27.520Z,53.8234497,17.3419501,141.8,40.53,0.019,0.013,0.963,1,0.01,1.33,0.30
1829,2025-10-19T15:23:27.560Z,53.8234486,17.3419435,141.8,40.64,0.013,0.013,0.979,1,-0.13,1.45,0.33
1830,2025-10-19T15:23:27.600Z,53.8234475,17.3419369,141.8,40.36,0.007,0.015,0.989,1,-0.04,1.24,0.40
1831,2025-10-19T15:23:27.680Z,53.8234454,17.3419238,141.8,40.40,0.000,0.022,1.006,1,0.24,0.56,0.60
1832,2025-10-19T15:23:27.720Z,53.8234443,17.3419173,141.8,39.88,0.004,0.030,1.009,1,0.94,-0.17,0.89
1833,2025-10-19T15:23:27.760Z,53.8234434,17.3419106,141.8,40.32,0.009,0.043,1.018,1,1.68,-0.82,1.29
1834,2025-10-19T15:23:27.800Z,53.8234422,17.3419041,141.8,40.67,0.017,0.064,1.006,1,2.66,-1.23,1.80
