Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,GyroX,GyroY,GyroZ
3179,132.320,53.8226499,17.3372327,146.3,60.27,0.085,0.106,0.988,2,-0.81,0.71,4.59
3180,132.360,53.8226517,17.3372427,146.3,60.26,0.082,0.081,0.989,2,-1.22,0.67,3.59
3181,132.400,53.8226534,17.3372524,146.3,60.27,0.076,0.052,1.004,2,-1.48,0.44,2.65
3182,132.440,53.8226552,17.3372621,146.3,60.28,0.067,0.028,1.026,2,-1.04,0.00,1.80
3183,132.480,53.8226567,17.3372716,146.3,60.40,0.069,0.011,1.030,2,-0.51,-0.44,1.21
3184,132.520,53.8226585,17.3372816,146.3,60.68,0.067,0.003,1.033,2,0.39,-0.53,0.80
3185,132.560,53.8226603,17.3372914,146.3,60.63,0.067,0.004,1.033,2,0.92,-0.47,0.54
3186,132.600,53.8226621,17.3373011,146.3,60.52,0.073,0.006,0.998,2,1.36,-0.23,0.36
3187,132.640,53.8226639,17.3373108,146.3,60.58,0.081,0.019,0.962,2,1.02,0.49,0.32
3188,132.680,53.8226657,17.3373206,146.3,60.67,0.078,0.021,0.945,2,0.64,1.47,0.35
3189,132.720,53.8226676,17.3373305,146.3,61.00,0.068,0.027,0.951,2,0.04,2.02,0.35
3190,132.760,53.8226694,17.3373403,146.3,60.94,0.052,0.014,0.976,2,-0.73,2.00,0.35
3191,132.800,53.8226712,17.3373500,146.3,60.62,0.040,-0.001,1.020,2,-0.68,1.18,0.22
3192,132.840,53.8226730,17.3373598,146.3,60.65,0.037,-0.016,1.036,2,-0.79,0.14,0.08
3193,132.880,53.8226747,17.3373695,146.3,60.80,0.044,-0.038,1.035,2,-0.37,-0.46,-0.18
3194,132.920,53.8226765,17.3373795,146.3,61.05,0.040,-0.038,1.055,2,-0.25,-0.42,-0.45
3195,132.960,53.8226783,17.3373893,146.3,61.39,0.030,-0.038,1.080,2,-0.07,-0.93,-0.78
3196,133.000,53.8226801,17.3373990,146.3,61.06,0.027,-0.033,1.055,2,-0.42,-1.50,-1.01
3197,133.040,53.8226818,17.3374089,146.4,60.24,0.030,-0.035,1.020,2,-0.39,-1.14,-1.13
3198,133.080,53.8226833,17.3374187,146.4,60.78,0.020,-0.022,0.981,2,-0.56,0.19,-1.07
3199,133.160,53.8226869,17.3374385,146.4,61.12,0.000,-0.012,0.974,2,-0.20,0.70,-0.84
3200,133.200,53.8226887,17.3374482,146.4,60.67,-0.017,-0.005,0.962,2,0.12,0.56,-0.49
3201,133.240,53.8226905,17.3374579,146.4,60.39,-0.022,0.001,0.952,2,0.26,0.61,-0.14
3202,133.280,53.8226922,17.3374677,146.4,60.30,-0.031,0.009,0.957,2,0.28,0.82,0.10
3203,133.320,53.8226940,17.3374774,146.4,60.53,-0.040,0.017,0.983,2,0.37,0.88,0.26
3204,133.360,53.8226955,17.3374871,146.4,60.29,-0.045,0.013,0.983,2,0.13,0.95,0.36
3205,133.400,53.8226974,17.3374969,146.4,60.15,-0.058,0.015,0.996,2,0.16,1.11,0.38
3206,133.440,53.8226992,17.3375066,146.4,59.99,-0.096,0.011,1.020,2,-0.02,0.78,0.36
3207,133.480,53.8227010,17.3375162,146.4,59.57,-0.145,0.005,1.035,2,-0.03,0.08,0.28
3208,133.520,53.8227027,17.3375257,146.4,59.04,-0.203,-0.005,1.043,2,-0.20,-0.37,0.14
3209,133.560,53.8227043,17.3375351,146.4,58.38,-0.255,-0.021,1.022,2,-0.28,-0.19,-0.18
3210,133.600,53.8227060,17.3375444,146.4,57.99,-0.309,-0.042,1.018,2,-0.38,0.39,-0.70
3211,133.640,53.8227077,17.3375536,146.4,57.02,-0.352,-0.059,1.022,2,-0.19,0.77,-1.41
3212,133.680,53.8227092,17.3375628,146.4,56.77,-0.380,-0.082,1.030,2,-0.02,0.56,-2.13
3213,133.720,53.8227107,17.3375719,146.4,56.17,-0.395,-0.101,1.039,2,0.24,-0.04,-2.79
3214,133.760,53.8227123,17.3375809,146.4,55.53,-0.391,-0.115,1.063,2,0.52,-0.67,-3.26
3215,133.800,53.8227138,17.3375898,146.5,54.94,-0.365,-0.119,1.044,2,0.65,-1.12,-3.54
3216,133.840,53.8227153,17.3375987,146.5,54.89,-0.337,-0.121,1.026,2,0.78,-0.95,-3.67
3217,133.880,53.8227167,17.3376075,146.5,54.54,-0.310,-0.109,1.014,2,0.71,-0.33,-3.70
3218,133.920,53.8227181,17.3376163,146.5,54.02,-0.283,-0.096,0.991,2,0.54,0.24,-3.63
3219,133.960,53.8227195,17.3376250,146.5,53.58,-0.272,-0.067,0.990,2,0.23,0.65,-3.45
3220,134.000,53.8227210,17.3376336,146.5,53.18,-0.271,-0.054,1.000,2,-0.17,0.82,-3.13
3221,134.040,53.8227224,17.3376422,146.5,52.92,-0.263,-0.038,1.012,2,-0.17,0.67,-2.72
3222,134.080,53.8227238,17.3376507,146.5,52.62,-0.257,-0.032,1.004,2,-0.14,0.43,-2.19
3223,134.160,53.8227265,17.3376677,146.5,52.02,-0.253,-0.013,1.008,2,-0.17,0.50,-1.70
3224,134.200,53.8227279,17.3376759,146.5,51.35,-0.250,-0.016,1.004,0,0.19,0.72,-1.28
3225,134.240,53.8227292,17.3376844,146.5,51.12,-0.246,-0.001,1.016,0,0.46,0.92,-0.93
3226,134.280,53.8227306,17.3376926,146.5,50.90,-0.249,-0.001,1.036,0,0.38,0.53,-0.55
3227,134.320,53.8227319,17.3377008,146.5,50.28,-0.243,0.007,1.051,0,0.31,-0.07,-0.32
3228,134.360,53.8227332,17.3377089,146.5,49.87,-0.229,-0.002,1.042,0,0.14,-0.74,-0.19
3229,134.400,53.8227345,17.3377170,146.5,49.72,-0.211,-0.013,1.026,0,0.00,-0.93,-0.30
3230,134.440,53.8227358,17.3377250,146.5,49.51,-0.195,-0.024,1.012,0,-0.35,-0.62,-0.54
3231,134.480,53.8227370,17.3377330,146.5,49.06,-0.186,-0.029,1.004,0,-0.55,-0.03,-0.89
3232,134.520,53.8227383,17.3377410,146.5,49.31,-0.179,-0.042,0.999,0,-0.82,0.41,-1.21
3233,134.560,53.8227396,17.3377490,146.5,48.95,-0.173,-0.054,1.002,0,-0.77,0.63,-1.48
3234,134.600,53.8227408,17.3377568,146.5,48.25,-0.166,-0.057,1.014,0,-1.22,0.52,-1.73
3235,134.640,53.8227419,17.3377647,146.5,47.97,-0.159,-0.075,1.020,0,-1.32,0.19,-2.02
3236,134.680,53.8227431,17.3377725,146.5,47.85,-0.150,-0.092,1.026,0,-1.29,-0.11,-2.46
3237,134.720,53.8227441,17.3377802,146.5,48.12,-0.143,-0.128,1.036,0,-1.45,-0.46,-3.11
3238,134.760,53.8227454,17.3377882,146.6,47.57,-0.141,-0.164,1.041,0,-1.18,-0.72,-3.95
3239,134.800,53.8227465,17.3377959,146.6,47.25,-0.134,-0.196,1.053,0,-1.07,-1.00,-4.95
3240,134.840,53.8227475,17.3378036,146.6,47.15,-0.129,-0.228,1.048,0,-0.64,-1.28,-6.14
3241,134.880,53.8227485,17.3378114,146.6,47.09,-0.117,-0.256,1.036,0,-0.34,-1.31,-7.35
3242,134.920,53.8227495,17.3378191,146.6,46.96,-0.115,-0.275,1.048,0,0.04,-1.19,-8.49
3243,134.960,53.8227504,17.3378269,146.6,46.89,-0.105,-0.296,1.028,0,0.01,-1.09,-9.61
3244,135.000,53.8227512,17.3378346,146.6,46.31,-0.100,-0.332,0.994,0,0.14,-0.54,-10.85
3245,135.040,53.8227520,17.3378421,146.6,46.37,-0.092,-0.376,0.965,0,0.08,0.34,-12.23
3246,135.080,53.8227527,17.3378499,146.6,46.44,-0.099,-0.429,0.978,0,0.00,1.45,-14.27
3247,135.160,53.8227539,17.3378655,146.6,46.12,-0.099,-0.461,0.980,0,-0.22,1.54,-16.46
3248,135.200,53.8227544,17.3378731,146.6,45.78,-0.102,-0.477,1.006,0,-0.32,1.11,-18.26
3249,135.240,53.8227549,17.3378808,146.6,45.52,-0.098,-0.470,1.014,0,-0.09,0.32,-19.30
3250,135.280,53.8227552,17.3378883,146.7,45.77,-0.093,-0.442,1.038,0,-0.14,-0.25,-19.59
3251,135.320,53.8227553,17.3378961,146.7,45.60,-0.083,-0.417,1.043,0,-0.07,-0.95,-19.05
3252,135.360,53.8227557,17.3379037,146.7,45.54,-0.077,-0.399,1.041,0,0.17,-1.12,-18.25
3253,135.400,53.8227560,17.3379114,146.7,45.20,-0.064,-0.377,1.031,0,0.10,-1.14,-17.48
3254,135.440,53.8227562,17.3379190,146.7,45.08,-0.051,-0.367,1.018,0,0.04,-0.98,-16.76
3255,135.480,53.8227563,17.3379264,146.7,45.12,-0.040,-0.342,1.004,0,0.01,-0.56,-15.99
3256,135.520,53.8227564,17.3379343,146.7,45.66,-0.032,-0.303,0.994,0,-0.26,-0.02,-15.09
3257,135.560,53.8227564,17.3379419,146.7,45.25,-0.029,-0.261,0.979,0,-0.51,0.63,-13.96
3258,135.600,53.8227566,17.3379495,146.7,44.91,-0.038,-0.208,0.974,0,-0.64,1.31,-12.44
3259,135.640,53.8227567,17.3379570,146.7,44.88,-0.049,-0.153,0.971,0,-0.56,1.74,-10.69
3260,135.680,53.8227568,17.3379646,146.7,44.80,-0.067,-0.110,0.972,0,-0.32,1.92,-8.91
3261,135.720,53.8227568,17.3379720,146.7,44.23,-0.103,-0.083,0.977,0,0.04,1.97,-7.29
3262,135.760,53.8227569,17.3379794,146.7,44.74,-0.159,-0.073,0.992,0,0.63,1.95,-6.11
3263,135.800,53.8227570,17.3379869,146.7,43.59,-0.229,-0.074,1.030,0,0.97,1.60,-5.49
3264,135.840,53.8227570,17.3379939,146.7,42.35,-0.297,-0.086,1.061,0,1.19,0.78,-5.18
3265,135.880,53.8227570,17.3380011,146.7,41.79,-0.339,-0.089,1.072,0,1.50,-0.26,-4.96
3266,135.920,53.8227570,17.3380081,146.7,41.61,-0.353,-0.076,1.062,0,1.42,-1.21,-4.53
3267,135.960,53.8227570,17.3380151,146.7,41.58,-0.346,-0.065,1.026,0,1.26,-1.51,-3.85
3268,136.000,53.8227570,17.3380220,146.7,41.26,-0.332,-0.043,0.998,0,1.15,-0.93,-3.06
3269,136.040,53.8227570,17.3380289,146.7,40.64,-0.322,-0.008,0.998,0,0.79,-0.11,-2.27
3270,136.080,53.8227571,17.3380356,146.7,40.14,-0.327,0.011,0.998,0,0.51,0.40,-1.45
3271,136.160,53.8227573,17.3380487,146.7,38.58,-0.334,0.023,1.006,0,0.40,0.56,-0.72
3272,136.200,53.8227573,17.3380552,146.7,38.35,-0.344,0.021,1.042,0,0.60,0.26,-0.18
3273,136.240,53.8227573,17.3380616,146.8,37.99,-0.343,0.017,1.051,0,0.83,-0.45,0.15
3274,136.280,53.8227573,17.3380679,146.8,37.23,-0.337,0.020,1.052,0,0.75,-1.11,0.33
3275,136.320,53.8227573,17.3380742,146.8,37.08,-0.329,0.024,1.035,0,0.55,-1.53,0.44
3276,136.360,53.8227574,17.3380803,146.8,36.56,-0.320,0.049,1.008,0,0.48,-1.13,0.81
3277,136.400,53.8227575,17.3380864,146.8,36.03,-0.309,0.099,0.994,0,0.52,-0.46,1.77
3278,136.440,53.8227576,17.3380924,146.8,35.85,-0.305,0.154,0.978,0,0.57,0.28,3.46
3279,136.480,53.8227577,17.3380983,146.8,35.36,-0.306,0.210,0.966,0,0.79,1.25,5.54
3280,136.520,53.8227581,17.3381042,146.8,35.06,-0.312,0.262,0.996,0,0.30,1.80,7.75
3281,136.560,53.8227584,17.3381099,146.8,33.99,-0.320,0.268,1.012,0,-0.35,1.52,9.63
3282,136.600,53.8227587,17.3381155,146.8,33.51,-0.328,0.265,1.020,0,-1.01,1.00,10.87
3283,136.640,53.8227590,17.3381211,146.8,33.18,-0.326,0.254,1.031,0,-1.58,0.31,11.58
3284,136.680,53.8227593,17.3381265,146.8,32.70,-0.317,0.226,1.026,0,-1.88,-0.43,11.96
3285,136.720,53.8227596,17.3381320,146.8,32.48,-0.307,0.196,1.014,0,-1.68,-0.55,12.00
3286,136.760,53.8227600,17.3381374,146.8,32.12,-0.296,0.192,1.010,0,-1.54,-0.37,11.88
3287,136.800,53.8227604,17.3381427,146.8,31.81,-0.281,0.184,0.998,0,-1.48,-0.10,11.76
3288,136.840,53.8227608,17.3381479,146.8,31.58,-0.273,0.168,0.995,0,-1.52,0.34,11.59
3289,136.880,53.8227613,17.3381531,146.8,31.25,-0.262,0.157,1.000,0,-1.27,0.68,11.36
3290,136.920,53.8227618,17.3381582,146.8,30.67,-0.241,0.155,1.012,0,-0.85,0.76,11.18
3291,136.960,53.8227622,17.3381632,146.8,30.09,-0.215,0.144,1.024,0,-0.38,0.61,11.08
3292,137.000,53.8227627,17.3381681,146.8,29.83,-0.184,0.138,1.031,0,0.03,0.19,10.90
3293,137.040,53.8227630,17.3381731,146.8,30.01,-0.143,0.121,1.024,0,0.15,-0.32,10.57
3294,137.080,53.8227636,17.3381780,146.8,30.38,-0.105,0.098,1.014,0,0.11,-0.54,9.86
3295,137.160,53.8227647,17.3381882,146.9,30.17,-0.058,0.072,1.006,0,0.32,-0.54,8.89
3296,137.200,53.8227652,17.3381932,146.8,29.61,-0.002,0.059,0.999,0,0.41,-0.36,7.88
3297,137.240,53.8227655,17.3381982,146.9,30.05,0.049,0.047,0.988,0,0.51,0.04,6.91
3298,137.280,53.8227661,17.3382033,146.9,30.73,0.096,0.050,0.983,0,0.57,0.52,6.06
3299,137.320,53.8227667,17.3382085,146.9,31.32,0.130,0.058,0.977,0,0.69,0.83,5.54
3300,137.360,53.8227673,17.3382136,146.9,30.93,0.141,0.067,0.974,0,0.49,1.08,5.29
3301,137.400,53.8227679,17.3382185,146.9,31.00,0.140,0.065,0.979,0,0.56,1.17,5.17
3302,137.440,53.8227685,17.3382237,146.9,31.23,0.132,0.072,0.994,0,0.63,1.09,5.19
3303,137.480,53.8227691,17.3382291,146.9,31.26,0.112,0.074,1.014,0,0.91,0.83,5.31
3304,137.520,53.8227697,17.3382340,146.9,31.10,0.102,0.084,1.028,0,1.07,0.38,5.47
3305,137.560,53.8227703,17.3382392,146.9,31.31,0.097,0.087,1.028,0,1.00,-0.20,5.65
3306,137.600,53.8227710,17.3382444,146.9,31.32,0.093,0.103,1.014,0,0.94,-0.59,5.85
3307,137.640,53.8227719,17.3382498,146.9,31.91,0.091,0.107,1.008,0,0.71,-0.65,6.09
3308,137.680,53.8227726,17.3382550,146.9,31.58,0.091,0.114,1.000,0,0.74,-0.50,6.40
3309,137.720,53.8227733,17.3382602,146.9,31.89,0.089,0.144,0.988,0,0.59,-0.06,7.00
3310,137.760,53.8227740,17.3382654,146.9,32.00,0.079,0.196,0.983,0,0.75,0.55,8.00
3311,137.800,53.8227747,17.3382705,146.9,32.19,0.064,0.270,0.986,0,0.74,1.00,9.66
3312,137.840,53.8227758,17.3382759,146.9,32.18,0.044,0.370,0.985,0,0.86,1.23,12.21
3313,137.880,53.8227769,17.3382809,146.9,31.68,0.016,0.510,0.990,0,1.07,1.44,16.05
3314,137.920,53.8227781,17.3382857,146.9,31.91,-0.019,0.643,1.004,0,1.07,1.41,20.96
3315,137.960,53.8227794,17.3382908,146.9,31.76,-0.064,0.748,0.979,0,1.33,1.48,26.49
3316,138.000,53.8227807,17.3382955,146.9,31.84,-0.119,0.855,0.961,0,1.59,2.14,32.17
3317,138.040,53.8227823,17.3383000,146.9,31.40,-0.186,0.938,0.958,0,1.65,2.89,38.29
3318,138.080,53.8227838,17.3383046,146.9,30.94,-0.267,1.018,0.982,0,1.06,3.67,44.63
3319,138.160,53.8227877,17.3383125,146.9,29.68,-0.343,1.054,0.991,0,0.87,3.71,51.11
3320,138.200,53.8227897,17.3383162,146.9,29.49,-0.392,1.048,1.002,0,-0.19,3.21,56.77
3321,138.240,53.8227917,17.3383197,146.9,29.41,-0.442,1.027,1.014,0,-0.48,2.27,61.11
3322,138.280,53.8227938,17.3383231,146.9,28.75,-0.475,1.039,1.024,0,-1.13,1.37,63.90
3323,138.320,53.8227959,17.3383263,146.9,28.45,-0.497,1.020,1.016,0,-1.26,0.48,65.34
3324,138.360,53.8227981,17.3383290,146.9,27.23,-0.508,1.030,1.008,0,-1.10,0.38,65.72
3325,138.400,53.8228002,17.3383313,146.9,27.31,-0.492,1.004,0.978,0,-0.98,0.78,66.03
3326,138.440,53.8228028,17.3383337,146.9,27.22,-0.452,0.980,0.927,0,-0.76,1.74,66.33
3327,138.480,53.8228050,17.3383359,146.9,28.04,-0.418,0.978,0.909,0,-0.22,3.28,66.81
3328,138.520,53.8228077,17.3383383,146.9,28.03,-0.397,1.020,0.936,0,0.49,4.71,67.95
3329,138.560,53.8228103,17.3383399,146.9,27.62,-0.397,1.082,0.999,0,0.57,5.05,70.37
3330,138.600,53.8228128,17.3383409,146.9,26.06,-0.419,1.128,1.056,0,0.75,3.97,73.56
3331,138.640,53.8228154,17.3383416,146.9,26.76,-0.437,1.120,1.060,0,0.99,2.06,76.65
3332,138.680,53.8228179,17.3383423,146.9,25.81,-0.444,1.082,1.031,0,0.63,0.40,78.51
3333,138.720,53.8228205,17.3383430,146.9,26.18,-0.437,1.046,0.994,0,0.06,-0.59,78.98
3334,138.760,53.8228231,17.3383436,146.9,26.73,-0.410,1.027,0.974,0,-0.92,-0.57,78.15
3335,138.800,53.8228256,17.3383436,146.9,26.42,-0.357,0.992,0.981,0,-2.25,0.00,76.79
3336,138.840,53.8228284,17.3383433,146.9,25.90,-0.289,0.958,0.997,0,-2.64,0.57,75.51
3337,138.880,53.8228308,17.3383431,146.9,25.41,-0.217,0.917,0.991,0,-2.08,1.23,74.70
3338,138.920,53.8228332,17.3383426,146.9,24.85,-0.171,0.898,0.996,0,-0.97,1.87,74.45
3339,138.960,53.8228358,17.3383419,146.9,25.53,-0.156,0.907,0.996,0,0.34,2.19,74.98
3340,139.000,53.8228383,17.3383413,146.9,26.05,-0.168,0.944,1.002,0,1.20,2.25,76.12
3341,139.040,53.8228408,17.3383401,146.9,26.18,-0.194,0.976,1.012,0,1.30,2.02,77.44
3342,139.080,53.8228432,17.3383383,146.9,26.08,-0.203,1.008,1.018,0,1.38,1.36,78.47
3343,139.120,53.8228456,17.3383367,146.9,26.16,-0.186,1.014,1.006,0,1.11,0.64,79.25
3344,139.160,53.8228481,17.3383349,146.9,26.91,-0.130,1.010,0.993,0,1.09,0.31,79.66
3345,139.200,53.8228505,17.3383328,146.9,26.86,-0.056,1.008,0.969,0,1.24,0.60,79.93
3346,139.240,53.8228529,17.3383300,146.8,27.31,0.014,0.981,0.928,0,1.15,1.70,80.27
3347,139.280,53.8228551,17.3383276,146.8,27.31,0.048,0.956,0.902,0,1.17,3.27,80.44
3348,139.320,53.8228572,17.3383249,146.9,27.51,0.052,0.939,0.896,0,1.20,4.88,80.09
3349,139.360,53.8228595,17.3383219,146.9,28.07,0.018,0.954,0.921,0,0.87,6.03,79.16
3350,139.400,53.8228615,17.3383188,146.9,27.86,-0.029,0.976,0.966,0,0.57,6.53,77.81
3351,139.440,53.8228634,17.3383157,146.8,27.95,-0.076,1.004,1.008,0,0.31,5.87,76.25
3352,139.480,53.8228655,17.3383121,146.8,28.35,-0.095,0.993,1.022,0,-0.26,4.47,74.75
3353,139.520,53.8228675,17.3383084,146.8,28.85,-0.084,0.953,1.006,0,-0.53,2.90,73.01
3354,139.560,53.8228692,17.3383048,146.8,28.25,-0.050,0.894,0.978,0,-0.81,1.79,70.66
3355,139.600,53.8228706,17.3383008,146.8,28.38,-0.014,0.843,0.945,0,-1.01,1.42,67.56
3356,139.640,53.8228723,17.3382969,146.8,28.85,0.011,0.812,0.930,0,-1.34,2.08,63.96
3357,139.680,53.8228737,17.3382927,146.8,28.97,0.007,0.817,0.939,0,-1.55,3.12,60.55
3358,139.720,53.8228753,17.3382884,146.8,29.26,-0.013,0.860,0.959,0,-1.66,3.88,58.38
3359,139.760,53.8228766,17.3382838,146.8,29.67,-0.036,0.890,0.977,0,-1.65,4.15,57.69
3360,139.800,53.8228777,17.3382793,146.8,30.01,-0.058,0.915,0.999,0,-1.33,3.81,58.27
3361,139.840,53.8228786,17.3382747,146.8,29.19,-0.073,0.927,1.002,0,-0.96,2.99,59.58
3362,139.880,53.8228797,17.3382701,146.8,29.18,-0.072,0.922,1.002,0,-0.67,2.06,60.69
3363,139.920,53.8228803,17.3382656,146.8,29.16,-0.069,0.918,1.010,0,-0.20,1.28,61.27
3364,139.960,53.8228814,17.3382605,146.8,30.25,-0.069,0.920,1.002,0,-0.34,0.78,61.38
3365,140.000,53.8228821,17.3382556,146.8,30.56,-0.067,0.913,1.002,0,-0.40,0.67,61.03
3366,140.040,53.8228827,17.3382504,146.8,31.14,-0.080,0.938,1.014,0,-0.45,0.64,60.90
3367,140.080,53.8228832,17.3382453,146.8,30.51,-0.079,0.946,1.018,0,-0.42,0.37,61.38
3368,140.160,53.8228833,17.3382352,146.8,30.51,-0.054,0.903,0.985,0,-0.80,0.50,61.67
3369,140.200,53.8228833,17.3382300,146.8,30.78,-0.015,0.854,0.946,0,-0.19,1.13,61.31
3370,140.240,53.8228833,17.3382248,146.8,31.04,0.001,0.843,0.910,0,0.32,2.36,60.57
3371,140.280,53.8228834,17.3382194,146.8,31.37,0.002,0.859,0.919,0,0.99,3.91,59.76
3372,140.320,53.8228833,17.3382142,146.8,30.98,-0.030,0.924,0.946,0,1.78,5.24,59.76
3373,140.360,53.8228827,17.3382090,146.8,31.09,-0.087,0.977,0.994,0,2.00,5.67,60.85
3374,140.400,53.8228819,17.3382039,146.8,31.42,-0.136,0.974,1.026,0,1.86,4.79,62.58
3375,140.440,53.8228809,17.3381990,146.8,30.53,-0.127,0.913,1.022,0,1.56,3.02,63.75
3376,140.480,53.8228803,17.3381941,146.8,30.08,-0.041,0.794,1.000,0,0.90,1.15,63.06
3377,140.520,53.8228797,17.3381890,146.8,31.09,0.070,0.666,0.969,0,0.60,0.05,59.72
3378,140.560,53.8228791,17.3381835,146.8,33.01,0.177,0.586,0.960,0,0.23,0.20,54.06
3379,140.600,53.8228782,17.3381780,146.8,33.39,0.228,0.508,0.983,0,-0.40,1.07,47.15
3380,140.640,53.8228771,17.3381726,146.8,33.25,0.217,0.454,1.006,0,-1.01,1.50,39.61
3381,140.680,53.8228760,17.3381674,146.8,32.69,0.184,0.401,1.020,0,-1.49,1.20,33.11
3382,140.720,53.8228749,17.3381623,146.8,32.24,0.166,0.337,1.018,0,-1.97,0.31,27.97
3383,140.760,53.8228740,17.3381571,146.8,32.79,0.161,0.260,1.004,0,-2.00,-0.60,24.04
3384,140.800,53.8228729,17.3381516,146.8,33.71,0.176,0.224,0.991,0,-1.66,-0.79,20.83
3385,140.840,53.8228718,17.3381462,146.8,33.64,0.204,0.185,0.997,0,-1.41,-0.40,18.60
3386,140.880,53.8228705,17.3381409,146.8,34.07,0.220,0.160,0.994,0,-1.04,0.14,16.48
3387,140.920,53.8228693,17.3381355,146.8,34.58,0.230,0.142,0.992,0,-1.06,0.61,14.44
3388,140.960,53.8228683,17.3381298,146.8,34.80,0.238,0.108,0.997,0,-1.14,0.78,12.30
3389,141.000,53.8228670,17.3381242,146.9,35.20,0.250,0.058,1.000,0,-1.45,0.52,10.09
3390,141.040,53.8228658,17.3381188,146.9,35.46,0.266,0.004,0.996,0,-1.62,0.23,7.66
3391,141.080,53.8228648,17.3381127,146.8,35.94,0.280,-0.048,1.000,0,-1.72,0.04,4.93
3392,141.160,53.8228625,17.3381009,146.8,37.31,0.292,-0.088,0.998,0,-1.48,0.25,2.22
3393,141.200,53.8228614,17.3380950,146.8,37.14,0.302,-0.106,0.993,0,-1.20,0.41,0.00
3394,141.240,53.8228601,17.3380890,146.8,37.66,0.314,-0.107,0.976,0,-0.81,0.70,-1.68
3395,141.280,53.8228590,17.3380829,146.8,38.03,0.316,-0.091,0.988,0,-0.46,1.02,-2.78
3396,141.320,53.8228579,17.3380765,146.8,38.79,0.315,-0.070,0.995,0,-0.35,1.06,-3.21
3397,141.360,53.8228567,17.3380701,146.8,39.13,0.315,-0.061,1.006,0,-0.24,0.90,-3.31
3398,141.400,53.8228555,17.3380637,146.8,39.43,0.309,-0.048,1.024,0,-0.23,0.39,-3.31
3399,141.440,53.8228545,17.3380573,146.8,40.00,0.305,-0.047,1.025,0,-0.32,-0.26,-3.25
3400,141.480,53.8228533,17.3380507,146.8,40.23,0.307,-0.052,1.016,0,-0.24,-0.62,-3.23
3401,141.520,53.8228521,17.3380443,146.8,40.53,0.303,-0.052,1.006,0,-0.14,-0.75,-3.24
3402,141.560,53.8228508,17.3380376,146.8,40.89,0.298,-0.049,1.002,0,-0.21,-0.64,-3.21
3403,141.600,53.8228496,17.3380309,146.8,41.40,0.292,-0.047,1.004,0,-0.17,-0.36,-3.18
3404,141.640,53.8228484,17.3380242,146.8,41.78,0.279,-0.033,1.034,0,-0.14,-0.36,-3.09
3405,141.680,53.8228472,17.3380173,146.8,42.07,0.280,-0.019,1.020,0,-0.11,-0.73,-2.80
3406,141.720,53.8228460,17.3380105,146.8,42.73,0.287,-0.009,0.985,0,0.01,-0.70,-2.44
3407,141.760,53.8228448,17.3380035,146.8,42.93,0.290,0.011,0.956,0,0.06,-0.21,-1.98
3408,141.800,53.8228433,17.3379965,146.9,43.69,0.295,0.025,0.922,0,-0.03,1.01,-1.44
3409,141.840,53.8228420,17.3379895,146.8,43.72,0.276,0.030,0.936,0,0.03,2.14,-0.92
3410,141.880,53.8228407,17.3379823,146.8,43.84,0.255,0.034,0.987,0,-0.08,2.34,-0.45
3411,141.920,53.8228395,17.3379753,146.8,44.11,0.243,0.024,1.029,0,-0.16,1.56,-0.09
3412,141.960,53.8228383,17.3379680,146.8,44.49,0.248,0.017,1.046,0,-0.14,0.21,0.09
3413,142.000,53.8228369,17.3379607,146.8,44.93,0.263,0.004,1.044,0,-0.11,-0.98,0.11
3414,142.040,53.8228356,17.3379534,146.8,45.51,0.293,-0.003,0.999,0,-0.03,-1.23,-0.01
3415,142.080,53.8228341,17.3379461,146.8,46.11,0.307,-0.007,0.972,0,0.08,-0.32,-0.24
3416,142.160,53.8228316,17.3379309,146.8,47.30,0.303,0.009,0.976,0,0.23,0.38,-0.30
3417,142.200,53.8228302,17.3379233,146.8,46.91,0.293,0.011,0.992,0,0.42,0.70,-0.19
3418,142.240,53.8228287,17.3379157,146.8,46.97,0.278,0.018,1.004,0,0.66,0.39,-0.02
3419,142.280,53.8228273,17.3379078,146.8,47.83,0.273,0.027,1.014,0,0.72,-0.14,0.09
3420,142.320,53.8228260,17.3379002,146.8,48.21,0.269,0.030,1.012,0,0.76,-0.61,0.09
3421,142.360,53.8228244,17.3378923,146.8,48.14,0.268,0.020,1.014,0,0.62,-0.56,-0.03
3422,142.400,53.8228231,17.3378844,146.8,49.10,0.263,0.021,1.022,0,0.42,-0.45,-0.23
3423,142.440,53.8228217,17.3378765,146.8,49.09,0.255,0.005,1.022,0,0.46,-0.37,-0.38
3424,142.480,53.8228202,17.3378686,146.8,49.32,0.244,-0.005,1.028,0,0.37,-0.35,-0.54
3425,142.520,53.8228188,17.3378603,146.8,49.60,0.241,-0.017,1.025,0,0.21,-0.41,-0.71
3426,142.560,53.8228172,17.3378522,146.8,50.04,0.242,-0.025,1.014,0,0.45,-0.33,-0.98
3427,142.600,53.8228158,17.3378440,146.8,50.56,0.244,-0.031,0.990,0,0.06,-0.08,-1.27
3428,142.640,53.8228145,17.3378358,146.8,50.79,0.250,-0.041,0.979,0,-0.04,0.42,-1.65
3429,142.680,53.8228129,17.3378275,146.8,51.04,0.252,-0.041,0.972,0,-0.35,0.83,-1.96
3430,142.720,53.8228115,17.3378193,146.7,51.39,0.249,-0.043,0.969,0,-0.73,1.11,-2.16
