Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,GyroX,GyroY,GyroZ
1076,2025-10-19T13:50:18.160Z,53.8233517,17.3411513,144.3,1.12,-0.087,-0.005,0.985,0,-0.25,0.06,-0.05
1077,2025-10-19T13:50:18.200Z,53.8233517,17.3411514,144.2,1.24,-0.152,-0.004,0.993,0,-0.32,0.52,-0.10
1078,2025-10-19T13:50:18.240Z,53.8233516,17.3411516,144.2,0.47,-0.209,-0.009,1.005,0,-0.28,0.57,-0.11
1079,2025-10-19T13:50:18.280Z,53.8233516,17.3411516,144.2,0.54,-0.234,-0.011,1.011,0,-0.15,0.31,-0.13
1080,2025-10-19T13:50:18.320Z,53.8233516,17.3411515,144.2,0.74,-0.198,-0.008,1.020,0,0.00,-0.17,-0.11
1081,2025-10-19T13:50:18.360Z,53.8233517,17.3411515,144.2,0.65,-0.123,-0.007,1.014,0,0.16,-0.76,-0.05
1082,2025-10-19T13:50:18.400Z,53.8233517,17.3411516,144.2,0.31,-0.046,-0.005,0.999,0,0.23,-0.94,-0.02
1083,2025-10-19T13:50:18.440Z,53.8233517,17.3411517,144.2,0.17,0.005,0.000,0.994,0,0.17,-0.69,-0.02
1084,2025-10-19T13:50:18.480Z,53.8233517,17.3411518,144.2,0.64,0.021,0.000,0.993,0,0.07,-0.37,0.00
1085,2025-10-19T13:50:18.520Z,53.8233517,17.3411519,144.2,0.09,0.006,-0.005,0.993,0,-0.01,-0.05,0.00
1086,2025-10-19T13:50:18.560Z,53.8233517,17.3411519,144.2,0.31,-0.010,-0.003,1.003,0,-0.07,0.16,-0.01
1087,2025-10-19T13:50:18.600Z,53.8233517,17.3411519,144.2,0.37,-0.013,-0.004,1.006,0,-0.07,0.07,0.03
1088,2025-10-19T13:50:18.640Z,53.8233517,17.3411519,144.2,0.10,-0.005,-0.008,1.002,0,-0.03,-0.04,0.05
1089,2025-10-19T13:50:18.680Z,53.8233517,17.3411520,144.2,0.30,0.002,-0.005,1.000,0,0.00,-0.07,0.02
1090,2025-10-19T13:50:18.720Z,53.8233517,17.3411521,144.2,0.45,0.005,-0.005,1.000,0,0.00,-0.04,0.02
1091,2025-10-19T13:50:18.760Z,53.8233517,17.3411521,144.2,0.10,0.003,-0.008,0.999,0,-0.01,-0.01,0.02
1092,2025-10-19T13:50:18.800Z,53.8233516,17.3411523,144.2,0.18,-0.001,-0.006,1.001,0,-0.01,-0.01,0.00
1093,2025-10-19T13:50:18.840Z,53.8233516,17.3411523,144.2,0.20,-0.004,-0.003,1.001,0,-0.01,-0.03,0.00
1094,2025-10-19T13:50:18.880Z,53.8233517,17.3411524,144.2,0.32,-0.002,-0.005,1.001,0,-0.01,-0.04,0.01
1095,2025-10-19T13:50:18.920Z,53.8233516,17.3411523,144.2,0.31,0.000,-0.003,1.000,0,-0.01,-0.05,0.00
1096,2025-10-19T13:50:18.960Z,53.8233516,17.3411523,144.1,0.31,0.000,-0.003,0.999,0,-0.02,-0.05,0.00
1097,2025-10-19T13:50:19.040Z,53.8233516,17.3411524,144.1,0.13,0.000,-0.004,1.000,0,-0.02,-0.05,0.00
1098,2025-10-19T13:50:19.080Z,53.8233515,17.3411524,144.1,0.17,0.000,-0.004,1.000,0,-0.02,-0.04,0.00
1099,2025-10-19T13:50:19.120Z,53.8233516,17.3411524,144.1,0.32,0.000,-0.003,1.000,0,-0.02,-0.05,0.00
1100,2025-10-19T13:50:19.160Z,53.8233516,17.3411526,144.1,0.38,0.000,-0.004,1.000,0,-0.02,-0.05,0.00
1101,2025-10-19T13:50:19.200Z,53.8233516,17.3411526,144.1,0.16,0.000,-0.004,1.000,0,-0.02,-0.05,0.00
1102,2025-10-19T13:50:19.240Z,53.8233515,17.3411526,144.1,0.35,0.000,-0.005,1.001,0,-0.02,-0.04,0.00
1103,2025-10-19T13:50:19.280Z,53.8233516,17.3411527,144.1,0.15,0.000,-0.005,1.000,0,-0.01,-0.05,-0.01
1104,2025-10-19T13:50:19.320Z,53.8233515,17.3411529,144.1,0.26,0.000,-0.004,1.000,0,-0.01,-0.05,-0.01
1105,2025-10-19T13:50:19.360Z,53.8233515,17.3411529,144.1,0.23,0.000,-0.004,1.001,0,-0.01,-0.04,-0.01
1106,2025-10-19T13:50:19.400Z,53.8233515,17.3411529,144.1,0.05,0.000,-0.003,1.001,0,-0.01,-0.05,-0.01
1107,2025-10-19T13:50:19.440Z,53.8233515,17.3411530,144.1,0.18,0.000,-0.004,1.002,0,-0.02,-0.05,-0.01
1108,2025-10-19T13:50:19.480Z,53.8233516,17.3411530,144.1,0.19,0.000,-0.005,1.002,0,-0.02,-0.05,-0.01
1109,2025-10-19T13:50:19.520Z,53.8233516,17.3411530,144.1,0.19,0.000,-0.005,1.001,0,-0.02,-0.05,0.00
1110,2025-10-19T13:50:19.560Z,53.8233516,17.3411531,144.1,0.23,0.000,-0.005,1.001,0,-0.02,-0.04,0.00
1111,2025-10-19T13:50:19.600Z,53.8233516,17.3411531,144.1,0.08,0.000,-0.004,1.000,0,-0.02,-0.04,0.00
1112,2025-10-19T13:50:19.640Z,53.8233515,17.3411531,144.1,0.11,0.000,-0.004,1.000,0,-0.02,-0.04,0.00
1113,2025-10-19T13:50:19.680Z,53.8233515,17.3411531,144.1,0.42,0.000,-0.003,1.000,0,-0.02,-0.04,0.00
1114,2025-10-19T13:50:19.720Z,53.8233515,17.3411531,144.1,0.07,0.000,-0.004,1.000,0,-0.02,-0.04,-0.01
1115,2025-10-19T13:50:19.760Z,53.8233516,17.3411534,144.1,0.36,0.000,-0.004,1.000,0,-0.03,-0.04,-0.01
1116,2025-10-19T13:50:19.800Z,53.8233516,17.3411534,144.1,0.39,0.000,-0.004,1.001,0,-0.03,-0.04,-0.01
1117,2025-10-19T13:50:19.840Z,53.8233515,17.3411533,144.0,0.51,0.000,-0.004,1.000,0,-0.03,-0.04,-0.01
1118,2025-10-19T13:50:19.880Z,53.8233515,17.3411534,144.0,0.30,0.000,-0.004,1.001,0,-0.03,-0.04,-0.01
1119,2025-10-19T13:50:19.920Z,53.8233515,17.3411534,144.0,0.38,0.000,-0.004,1.001,0,-0.03,-0.04,-0.01
1120,2025-10-19T13:50:19.960Z,53.8233515,17.3411534,144.0,0.32,0.000,-0.004,1.001,0,-0.02,-0.04,-0.01
1121,2025-10-19T13:50:20.040Z,53.8233515,17.3411536,144.0,0.07,0.000,-0.004,1.000,0,-0.02,-0.04,-0.01
1122,2025-10-19T13:50:20.080Z,53.8233515,17.3411537,144.0,0.05,0.000,-0.004,1.000,0,-0.02,-0.04,-0.01
1123,2025-10-19T13:50:20.120Z,53.8233514,17.3411537,144.0,0.15,0.000,-0.004,1.000,0,-0.02,-0.04,-0.01
1124,2025-10-19T13:50:20.160Z,53.8233515,17.3411538,144.0,0.06,0.000,-0.004,1.001,0,-0.02,-0.05,-0.01
1125,2025-10-19T13:50:20.200Z,53.8233515,17.3411538,144.0,0.20,0.000,-0.004,1.001,0,-0.02,-0.05,-0.01
1126,2025-10-19T13:50:20.240Z,53.8233515,17.3411538,144.0,0.47,0.000,-0.004,1.000,0,-0.02,-0.05,0.00
1127,2025-10-19T13:50:20.280Z,53.8233516,17.3411538,144.0,0.21,0.000,-0.004,1.001,0,-0.02,-0.05,-0.01
1128,2025-10-19T13:50:20.320Z,53.8233515,17.3411538,144.0,0.03,0.000,-0.004,1.001,0,-0.02,-0.05,-0.01
1129,2025-10-19T13:50:20.360Z,53.8233515,17.3411538,144.0,0.20,0.000,-0.004,1.001,0,-0.02,-0.04,-0.01
1130,2025-10-19T13:50:20.400Z,53.8233515,17.3411539,144.0,0.31,0.000,-0.004,1.000,0,-0.02,-0.04,-0.01
1131,2025-10-19T13:50:20.440Z,53.8233514,17.3411539,144.0,0.15,0.000,-0.004,1.000,0,-0.02,-0.03,-0.01
1132,2025-10-19T13:50:20.480Z,53.8233515,17.3411540,144.0,0.15,0.000,-0.004,1.001,0,-0.02,-0.03,-0.01
1133,2025-10-19T13:50:20.520Z,53.8233515,17.3411541,144.0,0.10,0.000,-0.004,1.001,0,-0.02,-0.03,-0.01
1134,2025-10-19T13:50:20.560Z,53.8233516,17.3411541,144.0,0.14,0.000,-0.004,1.001,0,-0.02,-0.03,0.00
1135,2025-10-19T13:50:20.600Z,53.8233516,17.3411540,144.0,0.22,0.000,-0.004,1.002,0,-0.02,-0.03,-0.01
1136,2025-10-19T13:50:20.640Z,53.8233516,17.3411541,144.0,0.09,0.000,-0.004,1.001,0,-0.02,-0.04,-0.01
1137,2025-10-19T13:50:20.680Z,53.8233516,17.3411541,144.0,0.16,0.000,-0.004,1.001,0,-0.02,-0.04,-0.01
1138,2025-10-19T13:50:20.720Z,53.8233515,17.3411541,144.0,0.13,0.000,-0.004,1.001,0,-0.01,-0.04,-0.01
1139,2025-10-19T13:50:20.760Z,53.8233516,17.3411541,144.0,0.23,0.000,-0.004,1.001,0,-0.01,-0.04,0.00
1140,2025-10-19T13:50:20.800Z,53.8233516,17.3411542,144.0,0.07,0.000,-0.004,1.001,0,-0.01,-0.04,0.00
1141,2025-10-19T13:50:20.840Z,53.8233516,17.3411543,144.0,0.10,0.000,-0.004,1.001,0,0.00,-0.03,0.00
1142,2025-10-19T13:50:20.880Z,53.8233515,17.3411543,144.0,0.21,0.000,-0.003,1.001,0,-0.01,-0.03,0.00
1143,2025-10-19T13:50:20.920Z,53.8233515,17.3411544,144.0,0.38,0.000,-0.003,1.001,0,-0.01,-0.03,0.00
1144,2025-10-19T13:50:20.960Z,53.8233515,17.3411544,144.0,0.18,0.000,-0.003,1.001,0,-0.02,-0.04,0.00
1145,2025-10-19T13:50:21.040Z,53.8233515,17.3411543,143.9,0.38,0.000,-0.003,1.001,0,-0.02,-0.04,0.00
1146,2025-10-19T13:50:21.080Z,53.8233515,17.3411543,143.9,0.24,0.000,-0.003,1.001,0,-0.02,-0.04,0.00
1147,2025-10-19T13:50:21.120Z,53.8233516,17.3411543,143.9,0.22,0.000,-0.003,1.001,0,-0.02,-0.05,0.00
1148,2025-10-19T13:50:21.160Z,53.8233516,17.3411545,144.0,0.24,0.000,-0.004,1.001,0,-0.02,-0.06,0.00
1149,2025-10-19T13:50:21.200Z,53.8233516,17.3411545,144.0,0.04,0.000,-0.004,1.001,0,-0.02,-0.06,0.00
1150,2025-10-19T13:50:21.240Z,53.8233516,17.3411545,143.9,0.10,0.000,-0.004,1.001,0,-0.01,-0.05,0.00
1151,2025-10-19T13:50:21.280Z,53.8233516,17.3411545,143.9,0.27,0.000,-0.003,1.001,0,-0.01,-0.05,0.00
1152,2025-10-19T13:50:21.320Z,53.8233516,17.3411544,143.9,0.35,0.000,-0.004,1.001,0,-0.01,-0.05,-0.01
1153,2025-10-19T13:50:21.360Z,53.8233516,17.3411544,143.9,0.25,0.000,-0.004,1.002,0,-0.01,-0.06,-0.01
1154,2025-10-19T13:50:21.400Z,53.8233516,17.3411546,143.9,0.35,0.000,-0.003,1.001,0,-0.01,-0.06,-0.01
1155,2025-10-19T13:50:21.440Z,53.8233516,17.3411546,143.9,0.30,0.000,-0.003,1.000,0,-0.02,-0.05,-0.01
1156,2025-10-19T13:50:21.480Z,53.8233516,17.3411548,143.9,0.33,0.000,-0.003,1.000,0,-0.03,-0.05,-0.01
1157,2025-10-19T13:50:21.520Z,53.8233515,17.3411548,143.9,0.09,0.000,-0.004,1.000,0,-0.03,-0.03,0.00
1158,2025-10-19T13:50:21.560Z,53.8233515,17.3411548,143.9,0.12,0.000,-0.005,1.001,0,-0.03,-0.02,0.00
1159,2025-10-19T13:50:21.600Z,53.8233515,17.3411549,143.9,0.03,0.000,-0.005,1.001,0,-0.02,-0.02,0.00
1160,2025-10-19T13:50:21.640Z,53.8233515,17.3411549,143.9,0.21,-0.001,-0.005,1.001,0,-0.01,-0.02,0.00
1161,2025-10-19T13:50:21.680Z,53.8233515,17.3411550,143.9,0.10,-0.001,-0.004,1.001,0,-0.01,-0.03,0.00
1162,2025-10-19T13:50:21.720Z,53.8233516,17.3411550,143.9,0.27,0.000,-0.004,1.001,0,-0.01,-0.03,0.00
1163,2025-10-19T13:50:21.760Z,53.8233516,17.3411550,143.9,0.28,0.000,-0.004,1.000,0,-0.02,-0.03,0.00
1164,2025-10-19T13:50:21.800Z,53.8233516,17.3411550,143.9,0.12,0.000,-0.004,1.000,0,-0.03,-0.03,0.00
1165,2025-10-19T13:50:21.840Z,53.8233516,17.3411550,143.9,0.12,0.000,-0.004,1.000,0,-0.03,-0.04,0.00
1166,2025-10-19T13:50:21.880Z,53.8233515,17.3411551,143.9,0.52,0.000,-0.004,1.000,0,-0.02,-0.04,0.00
1167,2025-10-19T13:50:21.920Z,53.8233515,17.3411551,143.9,0.32,-0.001,-0.004,1.000,0,-0.01,-0.03,0.00
1168,2025-10-19T13:50:21.960Z,53.8233515,17.3411551,143.9,0.26,-0.001,-0.004,1.000,0,-0.01,-0.04,0.00
1169,2025-10-19T13:50:22.040Z,53.8233515,17.3411551,143.9,0.21,0.000,-0.004,1.000,0,-0.01,-0.04,0.00
1170,2025-10-19T13:50:22.080Z,53.8233516,17.3411551,143.9,0.30,0.000,-0.004,1.000,0,-0.01,-0.04,0.00
1171,2025-10-19T13:50:22.120Z,53.8233516,17.3411553,143.9,0.14,0.000,-0.005,1.000,0,-0.01,-0.04,-0.01
1172,2025-10-19T13:50:22.160Z,53.8233516,17.3411553,143.9,0.13,0.000,-0.005,1.000,0,-0.01,-0.04,-0.01
1173,2025-10-19T13:50:22.200Z,53.8233515,17.3411554,143.9,0.36,0.000,-0.005,1.000,0,0.00,-0.04,-0.02
1174,2025-10-19T13:50:22.240Z,53.8233514,17.3411553,143.9,0.35,0.000,-0.004,1.000,0,-0.01,-0.04,-0.02
1175,2025-10-19T13:50:22.280Z,53.8233515,17.3411554,143.9,0.29,0.001,-0.004,1.000,0,-0.01,-0.04,-0.02
1176,2025-10-19T13:50:22.320Z,53.8233515,17.3411554,143.9,0.35,0.001,-0.004,1.000,0,-0.02,-0.05,-0.01
1177,2025-10-19T13:50:22.360Z,53.8233516,17.3411556,143.9,0.41,0.000,-0.005,1.000,0,-0.02,-0.05,-0.01
1178,2025-10-19T13:50:22.400Z,53.8233515,17.3411554,143.8,0.37,0.000,-0.004,1.000,0,-0.02,-0.05,-0.01
1179,2025-10-19T13:50:22.440Z,53.8233515,17.3411556,143.8,0.31,0.000,-0.005,1.000,0,-0.02,-0.05,-0.01
1180,2025-10-19T13:50:22.480Z,53.8233515,17.3411556,143.8,0.14,0.000,-0.005,1.001,0,-0.02,-0.05,-0.01
1181,2025-10-19T13:50:22.520Z,53.8233516,17.3411557,143.9,0.14,0.000,-0.005,1.000,0,-0.02,-0.05,-0.01
1182,2025-10-19T13:50:22.560Z,53.8233516,17.3411557,143.8,0.22,0.000,-0.004,1.000,0,-0.02,-0.05,-0.01
1183,2025-10-19T13:50:22.600Z,53.8233515,17.3411557,143.9,0.55,0.000,-0.004,1.000,0,-0.02,-0.05,-0.01
1184,2025-10-19T13:50:22.640Z,53.8233514,17.3411557,143.8,0.43,0.000,-0.004,1.000,0,-0.02,-0.05,-0.01
1185,2025-10-19T13:50:22.680Z,53.8233515,17.3411557,143.8,0.39,0.000,-0.004,0.999,0,-0.03,-0.04,-0.01
1186,2025-10-19T13:50:22.720Z,53.8233515,17.3411557,143.8,0.30,0.000,-0.004,1.000,0,-0.03,-0.04,-0.01
1187,2025-10-19T13:50:22.760Z,53.8233516,17.3411557,143.8,0.53,0.000,-0.004,1.000,0,-0.03,-0.04,-0.01
1188,2025-10-19T13:50:22.800Z,53.8233516,17.3411559,143.8,0.35,0.000,-0.005,1.000,0,-0.03,-0.04,-0.01
1189,2025-10-19T13:50:22.840Z,53.8233515,17.3411560,143.8,0.39,0.000,-0.005,1.000,0,-0.01,-0.04,-0.01
1190,2025-10-19T13:50:22.880Z,53.8233515,17.3411560,143.8,0.41,0.000,-0.005,1.000,0,0.00,-0.04,-0.01
1191,2025-10-19T13:50:22.920Z,53.8233515,17.3411560,143.8,0.25,0.000,-0.005,1.000,0,0.00,-0.04,-0.01
1192,2025-10-19T13:50:22.960Z,53.8233515,17.3411560,143.8,0.46,0.000,-0.004,1.000,0,0.00,-0.04,-0.01
1193,2025-10-19T13:50:23.040Z,53.8233515,17.3411560,143.8,0.24,0.000,-0.004,1.000,0,-0.01,-0.05,-0.01
1194,2025-10-19T13:50:23.080Z,53.8233515,17.3411562,143.8,0.35,0.000,-0.004,1.000,0,-0.02,-0.04,-0.01
1195,2025-10-19T13:50:23.120Z,53.8233515,17.3411562,143.8,0.32,0.000,-0.004,1.000,0,-0.02,-0.04,-0.01
1196,2025-10-19T13:50:23.160Z,53.8233515,17.3411562,143.8,0.05,0.000,-0.005,1.000,0,-0.02,-0.04,-0.01
1197,2025-10-19T13:50:23.200Z,53.8233515,17.3411563,143.8,0.26,0.000,-0.004,1.000,0,-0.02,-0.04,0.00
1198,2025-10-19T13:50:23.240Z,53.8233515,17.3411563,143.8,0.22,0.000,-0.004,1.000,0,-0.02,-0.03,0.00
1199,2025-10-19T13:50:23.280Z,53.8233515,17.3411563,143.8,0.21,0.000,-0.004,1.000,0,-0.02,-0.03,0.00
1200,2025-10-19T13:50:23.320Z,53.8233514,17.3411563,143.8,0.09,0.000,-0.004,1.000,0,-0.03,-0.03,0.00
1201,2025-10-19T13:50:23.360Z,53.8233514,17.3411563,143.8,0.25,0.000,-0.004,1.001,0,-0.02,-0.04,0.00
1202,2025-10-19T13:50:23.400Z,53.8233515,17.3411563,143.8,0.37,0.000,-0.005,1.000,0,-0.03,-0.04,0.00
1203,2025-10-19T13:50:23.440Z,53.8233515,17.3411565,143.8,0.18,0.000,-0.005,1.000,0,-0.02,-0.04,0.00
1204,2025-10-19T13:50:23.480Z,53.8233515,17.3411565,143.8,0.14,0.000,-0.004,1.001,0,-0.02,-0.05,0.00
1205,2025-10-19T13:50:23.520Z,53.8233514,17.3411565,143.8,0.35,0.000,-0.004,1.001,0,-0.02,-0.05,0.00
1206,2025-10-19T13:50:23.560Z,53.8233515,17.3411566,143.8,0.05,0.000,-0.004,1.000,0,-0.02,-0.04,0.00
1207,2025-10-19T13:50:23.600Z,53.8233515,17.3411566,143.8,0.16,0.000,-0.004,1.000,0,-0.02,-0.04,0.00
1208,2025-10-19T13:50:23.640Z,53.8233515,17.3411568,143.8,0.23,-0.001,-0.004,1.000,0,-0.02,-0.04,0.01
1209,2025-10-19T13:50:23.680Z,53.8233515,17.3411568,143.8,0.26,-0.001,-0.004,1.000,0,-0.02,-0.04,0.01
1210,2025-10-19T13:50:23.720Z,53.8233515,17.3411568,143.8,0.32,0.000,-0.005,1.000,0,-0.02,-0.04,0.01
1211,2025-10-19T13:50:23.760Z,53.8233515,17.3411569,143.8,0.11,0.000,-0.005,1.000,0,-0.02,-0.04,0.00
1212,2025-10-19T13:50:23.800Z,53.8233514,17.3411569,143.8,0.27,0.001,-0.005,1.000,0,-0.02,-0.04,0.00
1213,2025-10-19T13:50:23.840Z,53.8233514,17.3411569,143.8,0.04,0.000,-0.005,1.000,0,-0.02,-0.03,-0.01
1214,2025-10-19T13:50:23.880Z,53.8233515,17.3411569,143.8,0.19,0.000,-0.004,1.000,0,-0.02,-0.03,-0.01
1215,2025-10-19T13:50:23.920Z,53.8233515,17.3411569,143.8,0.27,-0.001,-0.004,1.000,0,-0.02,-0.04,0.00
1216,2025-10-19T13:50:23.960Z,53.8233515,17.3411570,143.8,0.24,-0.001,-0.005,1.001,0,-0.01,-0.04,0.00
1217,2025-10-19T13:50:24.040Z,53.8233515,17.3411570,143.8,0.28,0.000,-0.005,1.001,0,-0.01,-0.04,0.00
1218,2025-10-19T13:50:24.080Z,53.8233515,17.3411571,143.8,0.08,0.000,-0.005,1.001,0,-0.01,-0.04,0.00
1219,2025-10-19T13:50:24.120Z,53.8233515,17.3411570,143.7,0.32,0.000,-0.005,1.001,0,-0.01,-0.03,0.00
1220,2025-10-19T13:50:24.160Z,53.8233515,17.3411571,143.7,0.15,0.000,-0.005,1.001,0,-0.01,-0.03,0.00
1221,2025-10-19T13:50:24.200Z,53.8233515,17.3411572,143.7,0.29,0.000,-0.006,1.000,0,-0.01,-0.03,-0.01
1222,2025-10-19T13:50:24.240Z,53.8233515,17.3411573,143.7,0.01,-0.001,-0.005,1.000,0,-0.01,-0.03,-0.01
1223,2025-10-19T13:50:24.280Z,53.8233515,17.3411575,143.7,0.37,-0.001,-0.005,1.000,0,0.00,-0.04,-0.01
1224,2025-10-19T13:50:24.320Z,53.8233515,17.3411574,143.7,0.22,-0.001,-0.005,1.001,0,0.00,-0.04,0.00
1225,2025-10-19T13:50:24.360Z,53.8233514,17.3411575,143.7,0.08,0.000,-0.004,1.000,0,0.00,-0.04,0.00
1226,2025-10-19T13:50:24.400Z,53.8233514,17.3411575,143.7,0.25,0.000,-0.004,1.000,0,-0.01,-0.04,0.00
1227,2025-10-19T13:50:24.440Z,53.8233514,17.3411575,143.7,0.14,0.000,-0.004,1.000,0,-0.02,-0.04,0.00
1228,2025-10-19T13:50:24.480Z,53.8233515,17.3411575,143.7,0.32,0.000,-0.004,1.000,0,-0.03,-0.04,0.00
1229,2025-10-19T13:50:24.520Z,53.8233515,17.3411577,143.7,0.07,0.000,-0.005,1.000,0,-0.03,-0.04,0.00
1230,2025-10-19T13:50:24.560Z,53.8233514,17.3411578,143.7,0.30,0.000,-0.005,1.000,0,-0.03,-0.04,0.00
1231,2025-10-19T13:50:24.600Z,53.8233515,17.3411578,143.7,0.12,0.000,-0.005,1.000,0,-0.02,-0.04,0.00
1232,2025-10-19T13:50:24.640Z,53.8233514,17.3411578,143.7,0.03,0.000,-0.005,1.000,0,-0.02,-0.05,0.00
1233,2025-10-19T13:50:24.680Z,53.8233514,17.3411578,143.7,0.47,0.000,-0.005,1.000,0,-0.02,-0.05,0.00
1234,2025-10-19T13:50:24.720Z,53.8233514,17.3411578,143.7,0.05,0.000,-0.004,1.000,0,-0.02,-0.05,0.00
1235,2025-10-19T13:50:24.760Z,53.8233513,17.3411578,143.7,0.13,0.000,-0.005,1.001,0,-0.02,-0.05,0.00
1236,2025-10-19T13:50:24.800Z,53.8233514,17.3411580,143.7,0.35,0.000,-0.005,1.000,0,-0.02,-0.05,-0.01
1237,2025-10-19T13:50:24.840Z,53.8233514,17.3411580,143.7,0.21,0.000,-0.005,1.001,0,-0.02,-0.05,-0.01
1238,2025-10-19T13:50:24.880Z,53.8233514,17.3411580,143.7,0.37,0.000,-0.005,1.000,0,-0.02,-0.05,0.00
1239,2025-10-19T13:50:24.920Z,53.8233514,17.3411580,143.7,0.17,-0.001,-0.004,1.000,0,-0.02,-0.05,-0.01
1240,2025-10-19T13:50:24.960Z,53.8233514,17.3411581,143.7,0.23,-0.001,-0.004,1.000,0,-0.02,-0.05,-0.01
1241,2025-10-19T13:50:25.040Z,53.8233514,17.3411581,143.7,0.04,-0.001,-0.004,1.000,0,-0.02,-0.05,-0.01
1242,2025-10-19T13:50:25.080Z,53.8233515,17.3411583,143.7,0.55,0.000,-0.005,1.001,0,-0.02,-0.06,-0.01
1243,2025-10-19T13:50:25.120Z,53.8233514,17.3411583,143.7,0.05,0.000,-0.005,1.000,0,-0.02,-0.05,0.00
1244,2025-10-19T13:50:25.160Z,53.8233514,17.3411583,143.7,0.34,0.000,-0.006,1.000,0,-0.02,-0.06,0.00
1245,2025-10-19T13:50:25.200Z,53.8233513,17.3411584,143.6,0.45,0.000,-0.006,1.001,0,-0.02,-0.05,0.00
1246,2025-10-19T13:50:25.240Z,53.8233514,17.3411584,143.7,0.19,0.000,-0.006,1.001,0,-0.01,-0.05,0.00
1247,2025-10-19T13:50:25.280Z,53.8233513,17.3411584,143.6,0.33,0.000,-0.006,1.000,0,-0.01,-0.05,0.00
1248,2025-10-19T13:50:25.320Z,53.8233514,17.3411584,143.6,0.22,0.000,-0.005,1.001,0,-0.01,-0.04,0.00
1249,2025-10-19T13:50:25.360Z,53.8233514,17.3411584,143.6,0.07,0.001,-0.004,1.002,0,-0.01,-0.04,0.00
1250,2025-10-19T13:50:25.400Z,53.8233514,17.3411586,143.6,0.10,0.001,-0.005,1.002,0,-0.01,-0.04,0.00
1251,2025-10-19T13:50:25.440Z,53.8233514,17.3411584,143.6,0.43,0.001,-0.004,1.002,0,-0.01,-0.04,0.00
1252,2025-10-19T13:50:25.480Z,53.8233514,17.3411584,143.6,0.15,0.000,-0.004,1.002,0,-0.01,-0.04,0.00
1253,2025-10-19T13:50:25.520Z,53.8233514,17.3411587,143.6,0.21,0.000,-0.005,1.001,0,-0.02,-0.04,0.00
1254,2025-10-19T13:50:25.560Z,53.8233513,17.3411587,143.6,0.05,-0.001,-0.005,1.000,0,-0.02,-0.04,0.00
1255,2025-10-19T13:50:25.600Z,53.8233513,17.3411587,143.6,0.04,-0.001,-0.006,1.000,0,-0.02,-0.04,0.00
1256,2025-10-19T13:50:25.640Z,53.8233513,17.3411587,143.6,0.36,0.000,-0.006,1.001,0,-0.02,-0.04,0.00
1257,2025-10-19T13:50:25.680Z,53.8233513,17.3411589,143.6,0.17,0.001,-0.006,1.002,0,-0.02,-0.04,0.00
1258,2025-10-19T13:50:25.720Z,53.8233513,17.3411589,143.6,0.08,0.003,-0.005,1.003,0,-0.02,-0.04,0.00
1259,2025-10-19T13:50:25.760Z,53.8233513,17.3411590,143.6,0.31,0.004,-0.004,1.003,0,-0.02,-0.04,0.00
1260,2025-10-19T13:50:25.800Z,53.8233513,17.3411590,143.6,0.17,0.004,-0.002,1.003,0,-0.02,-0.04,0.00
1261,2025-10-19T13:50:25.840Z,53.8233513,17.3411590,143.6,0.35,0.003,-0.002,1.002,0,-0.01,-0.04,0.00
1262,2025-10-19T13:50:25.880Z,53.8233512,17.3411590,143.6,0.10,0.002,-0.002,1.002,0,-0.01,-0.04,-0.01
1263,2025-10-19T13:50:25.920Z,53.8233512,17.3411590,143.6,0.20,0.001,-0.003,1.001,0,-0.01,-0.03,0.00
1264,2025-10-19T13:50:25.960Z,53.8233512,17.3411592,143.6,0.20,0.001,-0.004,1.001,0,0.00,-0.04,0.00
1265,2025-10-19T13:50:26.040Z,53.8233512,17.3411592,143.6,0.03,0.002,-0.004,1.002,0,0.00,-0.04,0.00
1266,2025-10-19T13:50:26.080Z,53.8233512,17.3411593,143.5,0.32,0.002,-0.004,1.002,0,-0.01,-0.05,0.00
1267,2025-10-19T13:50:26.120Z,53.8233512,17.3411593,143.6,0.21,0.002,-0.004,1.002,0,-0.01,-0.05,0.00
1268,2025-10-19T13:50:26.160Z,53.8233512,17.3411593,143.5,0.26,0.002,-0.004,1.001,0,-0.01,-0.06,0.00
1269,2025-10-19T13:50:26.200Z,53.8233512,17.3411593,143.5,0.16,0.002,-0.004,1.001,0,-0.01,-0.06,0.00
1270,2025-10-19T13:50:26.240Z,53.8233512,17.3411595,143.5,0.28,0.001,-0.005,1.001,0,-0.01,-0.06,-0.01
1271,2025-10-19T13:50:26.280Z,53.8233512,17.3411595,143.5,0.09,0.000,-0.005,1.000,0,-0.01,-0.06,-0.01
1272,2025-10-19T13:50:26.320Z,53.8233512,17.3411595,143.5,0.19,0.001,-0.004,1.000,0,-0.01,-0.06,-0.01
1273,2025-10-19T13:50:26.360Z,53.8233511,17.3411596,143.5,0.17,0.001,-0.004,1.001,0,-0.02,-0.05,-0.01
1274,2025-10-19T13:50:26.400Z,53.8233512,17.3411596,143.5,0.14,0.001,-0.004,1.001,0,-0.02,-0.05,-0.01
1275,2025-10-19T13:50:26.440Z,53.8233511,17.3411596,143.5,0.22,0.001,-0.005,1.001,0,-0.02,-0.05,-0.01
