Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,GyroX,GyroY,GyroZ
8650,2025-10-25T17:42:21.440,53.8226958,17.3372814,149.7,49.20,-0.081,-0.466,1.054,0,0.22,-0.02,-17.90
8651,2025-10-25T17:42:21.480,53.8226941,17.3372736,149.7,48.71,-0.079,-0.452,1.062,0,1.13,-0.92,-18.10
8652,2025-10-25T17:42:21.520,53.8226926,17.3372655,149.7,48.61,-0.070,-0.421,1.061,0,1.91,-1.53,-17.94
8653,2025-10-25T17:42:21.560,53.8226912,17.3372575,149.7,48.63,-0.061,-0.387,1.056,0,2.64,-1.71,-17.32
8654,2025-10-25T17:42:21.600,53.8226899,17.3372493,149.7,48.86,-0.054,-0.343,1.041,0,3.09,-1.64,-16.40
8655,2025-10-25T17:42:21.640,53.8226883,17.3372416,149.7,48.30,-0.048,-0.285,1.021,0,3.14,-1.24,-15.11
8656,2025-10-25T17:42:21.680,53.8226869,17.3372336,149.7,48.50,-0.039,-0.239,1.002,0,2.82,-0.63,-13.64
8657,2025-10-25T17:42:21.720,53.8226856,17.3372256,149.7,48.32,-0.038,-0.195,0.997,0,2.18,0.07,-12.14
8658,2025-10-25T17:42:21.760,53.8226843,17.3372176,149.6,48.04,-0.032,-0.162,0.996,0,1.49,0.50,-10.70
8659,2025-10-25T17:42:21.800,53.8226829,17.3372097,149.6,47.99,-0.029,-0.127,0.996,0,0.72,0.58,-9.37
8660,2025-10-25T17:42:21.840,53.8226817,17.3372017,149.6,48.20,-0.024,-0.103,0.991,0,0.13,0.57,-8.23
8661,2025-10-25T17:42:21.880,53.8226805,17.3371937,149.6,48.12,-0.023,-0.083,0.984,0,-0.16,0.67,-7.17
8662,2025-10-25T17:42:21.920,53.8226792,17.3371857,149.6,47.84,-0.020,-0.068,0.979,0,-0.48,0.91,-6.17
8663,2025-10-25T17:42:21.960,53.8226778,17.3371778,149.6,48.12,-0.024,-0.066,0.973,0,-0.57,1.22,-5.38
8664,2025-10-25T17:42:22.040,53.8226755,17.3371620,149.6,48.02,-0.029,-0.078,0.980,0,-0.44,1.56,-4.89
8665,2025-10-25T17:42:22.080,53.8226742,17.3371540,149.5,47.81,-0.035,-0.077,1.010,0,-0.38,1.45,-4.65
8666,2025-10-25T17:42:22.120,53.8226731,17.3371460,149.5,47.83,-0.042,-0.076,1.053,0,-0.58,0.68,-4.43
8667,2025-10-25T17:42:22.160,53.8226720,17.3371380,149.5,47.88,-0.042,-0.072,1.073,0,-0.47,-0.53,-4.22
8668,2025-10-25T17:42:22.200,53.8226709,17.3371299,149.6,47.88,-0.035,-0.057,1.068,0,-0.61,-1.57,-3.88
8669,2025-10-25T17:42:22.240,53.8226697,17.3371220,149.5,47.67,-0.022,-0.038,1.052,0,-0.46,-1.94,-3.39
8670,2025-10-25T17:42:22.280,53.8226686,17.3371141,149.5,47.56,-0.019,-0.023,1.035,0,-0.33,-1.53,-2.80
8671,2025-10-25T17:42:22.320,53.8226675,17.3371063,149.5,47.62,-0.020,-0.004,1.009,0,0.23,-0.77,-2.24
8672,2025-10-25T17:42:22.360,53.8226664,17.3370984,149.5,47.76,-0.027,0.026,1.004,0,0.33,-0.07,-1.57
8673,2025-10-25T17:42:22.400,53.8226653,17.3370905,149.5,47.63,-0.034,0.050,1.017,0,0.71,0.18,-0.70
8674,2025-10-25T17:42:22.440,53.8226641,17.3370824,149.5,47.76,-0.039,0.081,1.021,0,0.95,0.10,0.32
8675,2025-10-25T17:42:22.480,53.8226628,17.3370745,149.5,48.05,-0.039,0.104,1.031,0,0.87,-0.30,1.42
8676,2025-10-25T17:42:22.520,53.8226616,17.3370666,149.5,47.55,-0.030,0.118,1.044,0,0.84,-0.65,2.38
8677,2025-10-25T17:42:22.560,53.8226605,17.3370588,149.5,47.49,-0.024,0.121,1.045,0,0.74,-0.90,3.05
8678,2025-10-25T17:42:22.600,53.8226593,17.3370510,149.6,47.39,-0.019,0.109,1.031,0,0.43,-0.89,3.35
8679,2025-10-25T17:42:22.640,53.8226582,17.3370432,149.5,47.48,-0.011,0.079,1.017,0,0.16,-0.62,3.24
8680,2025-10-25T17:42:22.680,53.8226568,17.3370354,149.5,47.63,-0.004,0.045,0.981,0,0.00,-0.04,2.67
8681,2025-10-25T17:42:22.720,53.8226555,17.3370277,149.5,47.41,-0.003,-0.002,0.949,0,-0.41,1.01,1.67
8682,2025-10-25T17:42:22.760,53.8226542,17.3370198,149.5,47.22,-0.003,-0.055,0.943,0,-0.58,2.07,0.28
8683,2025-10-25T17:42:22.800,53.8226531,17.3370119,149.5,47.20,-0.014,-0.104,0.947,0,-0.48,2.82,-1.32
8684,2025-10-25T17:42:22.840,53.8226521,17.3370042,149.5,47.28,-0.041,-0.147,0.986,0,-0.36,2.83,-3.02
8685,2025-10-25T17:42:22.880,53.8226509,17.3369962,149.5,47.06,-0.073,-0.201,1.050,0,0.00,1.78,-4.82
8686,2025-10-25T17:42:22.920,53.8226499,17.3369884,149.5,46.94,-0.124,-0.223,1.114,0,0.46,-0.15,-6.59
8687,2025-10-25T17:42:22.960,53.8226490,17.3369807,149.5,46.32,-0.168,-0.265,1.060,0,0.38,-1.57,-8.29
8688,2025-10-25T17:42:23.040,53.8226470,17.3369658,149.5,45.10,-0.211,-0.304,1.000,0,0.09,-0.37,-10.24
8689,2025-10-25T17:42:23.080,53.8226463,17.3369580,149.4,45.28,-0.250,-0.380,0.979,0,0.15,1.76,-12.46
8690,2025-10-25T17:42:23.120,53.8226457,17.3369505,149.4,44.65,-0.298,-0.422,0.992,0,0.33,3.55,-14.85
8691,2025-10-25T17:42:23.160,53.8226451,17.3369432,149.4,43.90,-0.332,-0.446,1.008,0,-0.01,3.77,-17.23
8692,2025-10-25T17:42:23.200,53.8226448,17.3369356,149.4,43.74,-0.365,-0.434,1.072,0,0.72,2.63,-18.70
8693,2025-10-25T17:42:23.240,53.8226443,17.3369283,149.4,43.20,-0.385,-0.392,1.137,0,1.25,-0.18,-18.89
8694,2025-10-25T17:42:23.280,53.8226438,17.3369212,149.4,42.64,-0.386,-0.311,1.153,0,1.55,-2.84,-17.79
8695,2025-10-25T17:42:23.320,53.8226434,17.3369142,149.5,41.83,-0.367,-0.232,1.118,0,1.64,-4.25,-15.54
8696,2025-10-25T17:42:23.360,53.8226430,17.3369072,149.5,42.07,-0.342,-0.168,1.061,0,1.57,-4.07,-12.91
8697,2025-10-25T17:42:23.400,53.8226425,17.3369002,149.4,41.86,-0.313,-0.098,0.988,0,1.13,-2.55,-10.49
8698,2025-10-25T17:42:23.440,53.8226419,17.3368932,149.4,41.26,-0.294,-0.051,0.940,0,0.55,-0.31,-8.25
8699,2025-10-25T17:42:23.480,53.8226417,17.3368862,149.4,41.09,-0.291,-0.022,0.915,0,-0.09,1.73,-6.51
8700,2025-10-25T17:42:23.520,53.8226413,17.3368794,149.4,40.50,-0.300,-0.005,0.941,0,-0.18,3.09,-5.31
8701,2025-10-25T17:42:23.560,53.8226409,17.3368726,149.4,40.13,-0.314,0.005,0.985,0,-0.10,3.38,-4.33
8702,2025-10-25T17:42:23.600,53.8226405,17.3368660,149.4,39.61,-0.325,0.006,1.029,0,0.00,2.50,-3.66
8703,2025-10-25T17:42:23.640,53.8226400,17.3368595,149.4,38.90,-0.325,0.014,1.045,0,0.23,1.04,-3.19
8704,2025-10-25T17:42:23.680,53.8226396,17.3368531,149.4,38.33,-0.317,0.035,1.050,0,0.25,-0.23,-2.52
8705,2025-10-25T17:42:23.720,53.8226391,17.3368467,149.4,38.12,-0.308,0.063,1.045,0,-0.18,-1.11,-1.57
8706,2025-10-25T17:42:23.760,53.8226388,17.3368402,149.5,37.88,-0.289,0.104,1.010,0,-0.62,-1.14,-0.17
8707,2025-10-25T17:42:23.800,53.8226384,17.3368338,149.5,37.54,-0.280,0.140,0.995,0,-1.41,-0.46,1.44
8708,2025-10-25T17:42:23.840,53.8226379,17.3368276,149.4,37.24,-0.282,0.168,0.988,0,-2.19,0.27,3.01
8709,2025-10-25T17:42:23.880,53.8226373,17.3368215,149.4,36.96,-0.288,0.180,0.993,0,-2.74,0.99,4.42
8710,2025-10-25T17:42:23.920,53.8226368,17.3368153,149.4,36.74,-0.289,0.182,1.033,0,-2.88,0.95,5.58
8711,2025-10-25T17:42:23.960,53.8226362,17.3368094,149.4,36.09,-0.258,0.155,1.038,0,-2.76,-0.22,6.33
8712,2025-10-25T17:42:24.040,53.8226351,17.3367976,149.4,35.04,-0.209,0.122,1.027,0,-2.16,-0.95,6.70
8713,2025-10-25T17:42:24.080,53.8226346,17.3367917,149.4,35.49,-0.163,0.096,1.024,0,-1.48,-0.90,6.70
8714,2025-10-25T17:42:24.120,53.8226341,17.3367856,149.4,35.60,-0.128,0.085,1.030,0,-0.77,-0.61,6.46
8715,2025-10-25T17:42:24.160,53.8226337,17.3367793,149.4,36.04,-0.120,0.073,1.012,0,-0.21,-0.17,6.13
8716,2025-10-25T17:42:24.200,53.8226331,17.3367734,149.4,35.54,-0.146,0.081,1.025,0,0.19,0.47,5.76
8717,2025-10-25T17:42:24.240,53.8226324,17.3367677,149.4,34.63,-0.195,0.090,1.028,0,0.35,0.52,5.48
8718,2025-10-25T17:42:24.280,53.8226318,17.3367621,149.4,34.16,-0.256,0.102,1.025,0,0.42,0.21,5.33
8719,2025-10-25T17:42:24.320,53.8226312,17.3367565,149.4,33.63,-0.308,0.102,1.020,0,0.21,-0.17,5.29
8720,2025-10-25T17:42:24.360,53.8226308,17.3367508,149.4,33.14,-0.346,0.104,0.999,0,0.32,-0.15,5.24
8721,2025-10-25T17:42:24.400,53.8226300,17.3367454,149.4,33.36,-0.375,0.101,0.986,0,0.39,0.48,5.26
8722,2025-10-25T17:42:24.440,53.8226295,17.3367401,149.4,32.45,-0.383,0.104,0.984,0,0.48,1.28,5.33
8723,2025-10-25T17:42:24.480,53.8226289,17.3367349,149.4,31.77,-0.367,0.119,1.005,0,0.34,1.73,5.50
8724,2025-10-25T17:42:24.520,53.8226283,17.3367298,149.4,31.22,-0.334,0.120,1.014,0,0.52,1.60,5.77
8725,2025-10-25T17:42:24.560,53.8226276,17.3367248,149.4,30.65,-0.290,0.114,1.024,0,0.65,1.18,6.07
8726,2025-10-25T17:42:24.600,53.8226270,17.3367198,149.4,30.61,-0.250,0.104,1.022,0,0.91,0.56,6.25
8727,2025-10-25T17:42:24.640,53.8226264,17.3367146,149.4,30.50,-0.222,0.096,1.015,0,1.21,-0.09,6.23
8728,2025-10-25T17:42:24.680,53.8226258,17.3367098,149.4,29.88,-0.203,0.078,1.004,0,1.42,-0.44,6.00
8729,2025-10-25T17:42:24.720,53.8226251,17.3367049,149.4,29.26,-0.193,0.074,1.003,0,1.37,-0.33,5.57
8730,2025-10-25T17:42:24.760,53.8226246,17.3367002,149.4,29.11,-0.185,0.078,0.996,0,1.12,-0.01,5.11
8731,2025-10-25T17:42:24.800,53.8226240,17.3366953,149.4,29.12,-0.175,0.085,0.974,0,0.74,0.58,4.84
8732,2025-10-25T17:42:24.840,53.8226232,17.3366905,149.4,28.98,-0.174,0.096,0.968,0,0.52,1.35,4.85
8733,2025-10-25T17:42:24.880,53.8226226,17.3366858,149.4,28.54,-0.181,0.108,0.972,0,0.43,2.00,5.18
8734,2025-10-25T17:42:24.920,53.8226219,17.3366812,149.3,28.08,-0.189,0.117,0.997,0,0.45,2.42,5.71
8735,2025-10-25T17:42:24.960,53.8226212,17.3366766,149.3,28.02,-0.186,0.120,1.022,0,0.23,2.04,6.31
8736,2025-10-25T17:42:25.040,53.8226198,17.3366675,149.3,27.53,-0.173,0.103,1.035,0,0.15,0.80,6.54
8737,2025-10-25T17:42:25.080,53.8226191,17.3366629,149.3,27.52,-0.147,0.071,1.038,0,0.06,-0.33,6.33
8738,2025-10-25T17:42:25.120,53.8226184,17.3366584,149.3,27.41,-0.114,0.036,1.033,0,0.11,-1.21,5.66
8739,2025-10-25T17:42:25.160,53.8226178,17.3366539,149.3,27.17,-0.081,0.005,1.025,0,0.10,-1.68,4.62
8740,2025-10-25T17:42:25.200,53.8226171,17.3366493,149.3,27.15,-0.061,-0.022,1.028,0,0.52,-1.67,3.36
8741,2025-10-25T17:42:25.240,53.8226165,17.3366447,149.3,27.08,-0.047,-0.037,1.035,0,0.88,-1.26,2.13
8742,2025-10-25T17:42:25.280,53.8226161,17.3366401,149.3,27.25,-0.043,-0.040,1.044,0,1.24,-1.10,1.03
8743,2025-10-25T17:42:25.320,53.8226154,17.3366356,149.3,27.01,-0.051,-0.035,1.026,0,1.41,-1.01,0.08
8744,2025-10-25T17:42:25.360,53.8226149,17.3366311,149.4,26.72,-0.062,-0.036,1.003,0,1.48,-0.89,-0.66
8745,2025-10-25T17:42:25.400,53.8226143,17.3366268,149.4,26.04,-0.078,-0.034,0.980,0,1.40,-0.49,-1.34
8746,2025-10-25T17:42:25.440,53.8226136,17.3366225,149.3,26.18,-0.098,-0.036,0.966,0,1.23,0.19,-1.88
8747,2025-10-25T17:42:25.480,53.8226130,17.3366181,149.3,26.32,-0.115,-0.043,0.971,0,1.03,1.05,-2.38
8748,2025-10-25T17:42:25.520,53.8226126,17.3366136,149.3,26.35,-0.132,-0.047,0.997,0,0.76,1.76,-2.86
8749,2025-10-25T17:42:25.560,53.8226121,17.3366093,149.3,26.06,-0.150,-0.055,1.017,0,0.50,2.03,-3.35
8750,2025-10-25T17:42:25.600,53.8226113,17.3366049,149.3,25.95,-0.165,-0.063,1.023,0,0.27,1.80,-3.78
8751,2025-10-25T17:42:25.640,53.8226109,17.3366007,149.3,25.29,-0.169,-0.070,1.013,0,0.17,1.27,-4.25
8752,2025-10-25T17:42:25.680,53.8226104,17.3365966,149.3,24.75,-0.175,-0.068,0.990,0,0.21,0.77,-4.71
8753,2025-10-25T17:42:25.720,53.8226100,17.3365924,149.3,24.55,-0.178,-0.066,0.976,0,0.20,0.64,-5.06
8754,2025-10-25T17:42:25.760,53.8226096,17.3365884,149.3,24.15,-0.189,-0.056,0.986,0,0.22,0.89,-5.31
8755,2025-10-25T17:42:25.800,53.8226093,17.3365843,149.3,24.22,-0.207,-0.050,1.008,0,0.12,1.20,-5.49
8756,2025-10-25T17:42:25.840,53.8226088,17.3365802,149.3,24.02,-0.239,-0.047,1.023,0,0.03,1.38,-5.64
8757,2025-10-25T17:42:25.880,53.8226084,17.3365760,149.3,23.81,-0.273,-0.045,1.025,0,-0.06,1.38,-5.74
8758,2025-10-25T17:42:25.920,53.8226080,17.3365723,149.3,23.25,-0.301,-0.038,1.021,0,-0.04,1.07,-5.71
8759,2025-10-25T17:42:25.960,53.8226077,17.3365684,149.3,22.52,-0.324,-0.038,1.014,0,0.14,0.54,-5.53
8760,2025-10-25T17:42:26.040,53.8226071,17.3365614,149.3,21.08,-0.346,-0.037,1.009,0,0.30,0.21,-5.39
8761,2025-10-25T17:42:26.080,53.8226067,17.3365579,149.3,20.80,-0.366,-0.031,1.009,0,0.40,0.24,-5.30
8762,2025-10-25T17:42:26.120,53.8226064,17.3365544,149.3,20.30,-0.383,-0.023,1.018,0,0.25,0.41,-5.14
8763,2025-10-25T17:42:26.160,53.8226061,17.3365513,149.3,19.43,-0.393,-0.021,1.020,0,0.20,0.31,-4.92
8764,2025-10-25T17:42:26.200,53.8226059,17.3365481,149.3,18.83,-0.383,-0.014,1.018,0,0.03,0.05,-4.72
8765,2025-10-25T17:42:26.240,53.8226057,17.3365449,149.3,18.63,-0.346,0.009,1.020,0,0.14,-0.37,-4.31
8766,2025-10-25T17:42:26.280,53.8226054,17.3365418,149.3,18.28,-0.282,0.059,1.020,0,0.46,-0.73,-3.32
8767,2025-10-25T17:42:26.320,53.8226052,17.3365386,149.3,18.13,-0.212,0.149,1.016,0,1.08,-0.86,-1.55
8768,2025-10-25T17:42:26.360,53.8226048,17.3365357,149.3,18.26,-0.149,0.278,1.006,0,1.73,-0.65,1.43
8769,2025-10-25T17:42:26.400,53.8226044,17.3365325,149.3,18.64,-0.115,0.437,1.009,0,2.38,-0.27,5.96
8770,2025-10-25T17:42:26.440,53.8226038,17.3365295,149.3,18.49,-0.106,0.586,1.013,0,2.60,-0.09,12.03
8771,2025-10-25T17:42:26.480,53.8226030,17.3365267,149.3,18.29,-0.112,0.696,1.002,0,2.25,-0.17,19.29
8772,2025-10-25T17:42:26.520,53.8226020,17.3365239,149.3,18.51,-0.124,0.758,0.969,0,1.52,-0.02,26.65
8773,2025-10-25T17:42:26.560,53.8226009,17.3365211,149.3,18.70,-0.145,0.803,0.936,0,0.88,0.69,33.67
8774,2025-10-25T17:42:26.600,53.8226000,17.3365184,149.2,18.41,-0.184,0.859,0.927,0,0.26,1.86,40.92
8775,2025-10-25T17:42:26.640,53.8225987,17.3365161,149.2,17.99,-0.232,0.902,0.950,0,-0.14,2.98,48.07
8776,2025-10-25T17:42:26.680,53.8225975,17.3365140,149.2,17.46,-0.282,0.929,0.992,0,-0.53,3.54,54.68
8777,2025-10-25T17:42:26.720,53.8225960,17.3365120,149.2,18.06,-0.317,0.906,1.025,0,-1.30,3.52,60.50
8778,2025-10-25T17:42:26.760,53.8225946,17.3365102,149.2,17.99,-0.331,0.843,1.042,0,-1.85,3.20,64.85
8779,2025-10-25T17:42:26.800,53.8225932,17.3365082,149.2,17.44,-0.326,0.743,1.027,0,-2.19,2.78,67.32
8780,2025-10-25T17:42:26.840,53.8225918,17.3365064,149.2,17.27,-0.311,0.654,0.995,0,-2.00,2.51,68.38
8781,2025-10-25T17:42:26.880,53.8225905,17.3365047,149.2,17.01,-0.298,0.597,0.963,0,-1.70,2.46,68.62
8782,2025-10-25T17:42:26.920,53.8225890,17.3365031,149.2,16.76,-0.293,0.572,0.952,0,-1.27,2.50,68.39
8783,2025-10-25T17:42:26.960,53.8225874,17.3365018,149.2,16.65,-0.291,0.560,0.960,0,-1.61,2.58,68.08
8784,2025-10-25T17:42:27.040,53.8225846,17.3364992,149.2,15.87,-0.287,0.548,0.977,0,-1.77,2.67,67.50
8785,2025-10-25T17:42:27.080,53.8225832,17.3364981,149.2,16.03,-0.284,0.533,0.994,0,-2.28,2.67,66.96
8786,2025-10-25T17:42:27.120,53.8225815,17.3364972,149.2,16.20,-0.278,0.507,1.002,0,-2.44,2.67,66.27
8787,2025-10-25T17:42:27.160,53.8225797,17.3364968,149.2,16.22,-0.275,0.487,1.013,0,-2.21,2.57,65.65
8788,2025-10-25T17:42:27.200,53.8225779,17.3364964,149.2,16.32,-0.271,0.466,1.018,0,-1.31,2.16,65.09
8789,2025-10-25T17:42:27.240,53.8225765,17.3364959,149.2,15.87,-0.266,0.454,1.018,0,-0.49,1.64,64.65
8790,2025-10-25T17:42:27.280,53.8225748,17.3364954,149.2,15.63,-0.260,0.448,1.017,0,0.48,1.21,64.07
8791,2025-10-25T17:42:27.320,53.8225732,17.3364953,149.2,15.66,-0.255,0.450,1.015,0,0.93,0.99,63.50
8792,2025-10-25T17:42:27.360,53.8225716,17.3364952,149.2,15.72,-0.250,0.451,1.010,0,1.09,0.88,62.92
8793,2025-10-25T17:42:27.400,53.8225698,17.3364954,149.2,15.97,-0.246,0.452,1.009,0,0.78,0.85,62.39
8794,2025-10-25T17:42:27.440,53.8225680,17.3364959,149.2,16.01,-0.244,0.450,1.011,0,0.41,0.75,61.85
8795,2025-10-25T17:42:27.480,53.8225662,17.3364965,149.2,16.34,-0.242,0.453,1.015,0,-0.14,0.50,61.37
8796,2025-10-25T17:42:27.520,53.8225647,17.3364968,149.2,15.62,-0.234,0.434,1.008,0,-0.44,0.15,60.82
8797,2025-10-25T17:42:27.560,53.8225633,17.3364973,149.2,15.06,-0.228,0.437,1.006,0,-0.40,0.04,60.24
8798,2025-10-25T17:42:27.600,53.8225620,17.3364980,149.2,14.54,-0.222,0.422,1.015,0,-0.22,0.05,59.78
8799,2025-10-25T17:42:27.640,53.8225606,17.3364987,149.2,14.79,-0.213,0.411,1.011,0,0.15,0.14,59.29
8800,2025-10-25T17:42:27.680,53.8225592,17.3364994,149.2,14.85,-0.210,0.405,1.011,0,0.46,0.38,58.78
8801,2025-10-25T17:42:27.720,53.8225579,17.3365000,149.2,14.28,-0.211,0.407,1.019,0,0.66,0.57,58.36
8802,2025-10-25T17:42:27.760,53.8225566,17.3365008,149.3,14.07,-0.212,0.401,1.017,0,0.54,0.59,57.97
8803,2025-10-25T17:42:27.800,53.8225554,17.3365020,149.3,14.06,-0.212,0.397,1.008,0,0.33,0.67,57.46
8804,2025-10-25T17:42:27.840,53.8225541,17.3365033,149.3,14.50,-0.211,0.386,1.003,0,0.07,0.78,56.92
8805,2025-10-25T17:42:27.880,53.8225528,17.3365043,149.3,14.73,-0.204,0.365,0.992,0,-0.12,0.86,56.30
8806,2025-10-25T17:42:27.920,53.8225516,17.3365055,149.3,14.76,-0.194,0.337,0.987,0,-0.27,1.01,55.51
8807,2025-10-25T17:42:27.960,53.8225504,17.3365066,149.3,14.26,-0.183,0.311,0.997,0,-0.42,0.98,54.35
8808,2025-10-25T17:42:28.040,53.8225478,17.3365091,149.3,14.79,-0.168,0.271,1.004,0,-0.40,0.95,52.65
8809,2025-10-25T17:42:28.080,53.8225466,17.3365107,149.3,15.05,-0.153,0.239,1.011,0,-0.44,0.96,50.72
8810,2025-10-25T17:42:28.120,53.8225455,17.3365122,149.3,14.62,-0.136,0.191,1.010,0,-0.43,0.94,48.40
8811,2025-10-25T17:42:28.160,53.8225444,17.3365134,149.3,14.08,-0.123,0.165,1.014,0,-0.35,0.92,45.90
8812,2025-10-25T17:42:28.200,53.8225434,17.3365146,149.3,13.76,-0.112,0.144,1.012,0,-0.27,0.92,43.50
8813,2025-10-25T17:42:28.240,53.8225422,17.3365160,149.3,13.75,-0.104,0.140,1.011,0,-0.34,0.73,41.41
8814,2025-10-25T17:42:28.280,53.8225411,17.3365172,149.3,13.67,-0.096,0.137,1.003,0,-0.20,0.55,39.44
8815,2025-10-25T17:42:28.320,53.8225400,17.3365187,149.3,13.64,-0.093,0.153,1.000,0,0.00,0.48,37.85
8816,2025-10-25T17:42:28.360,53.8225391,17.3365201,149.3,13.32,-0.088,0.169,0.990,0,0.12,0.50,36.64
8817,2025-10-25T17:42:28.400,53.8225382,17.3365215,149.2,13.07,-0.084,0.181,0.985,0,0.33,0.73,35.73
8818,2025-10-25T17:42:28.440,53.8225373,17.3365229,149.3,13.27,-0.084,0.202,0.989,0,0.45,1.09,35.11
8819,2025-10-25T17:42:28.480,53.8225362,17.3365244,149.3,13.61,-0.086,0.211,1.001,0,0.30,1.32,34.77
8820,2025-10-25T17:42:28.520,53.8225352,17.3365259,149.3,13.54,-0.087,0.213,1.007,0,0.06,1.33,34.53
8821,2025-10-25T17:42:28.560,53.8225344,17.3365274,149.3,13.29,-0.087,0.206,1.007,0,-0.17,1.30,34.31
8822,2025-10-25T17:42:28.600,53.8225337,17.3365290,149.3,12.92,-0.087,0.206,1.009,0,-0.28,1.31,34.14
8823,2025-10-25T17:42:28.640,53.8225330,17.3365305,149.3,12.61,-0.083,0.190,1.002,0,-0.34,1.37,33.99
8824,2025-10-25T17:42:28.680,53.8225324,17.3365321,149.3,12.59,-0.081,0.189,0.997,0,-0.10,1.53,33.77
8825,2025-10-25T17:42:28.720,53.8225319,17.3365338,149.3,12.63,-0.081,0.195,0.995,0,0.03,1.65,33.67
8826,2025-10-25T17:42:28.760,53.8225311,17.3365354,149.3,12.45,-0.080,0.199,0.994,0,0.33,1.69,33.64
8827,2025-10-25T17:42:28.800,53.8225305,17.3365370,149.3,12.27,-0.082,0.206,0.992,0,0.50,1.69,33.68
8828,2025-10-25T17:42:28.840,53.8225300,17.3365387,149.3,12.41,-0.085,0.222,0.998,0,0.61,1.69,33.86
8829,2025-10-25T17:42:28.880,53.8225294,17.3365404,149.3,12.12,-0.089,0.226,1.007,0,0.50,1.62,34.18
8830,2025-10-25T17:42:28.920,53.8225290,17.3365421,149.3,12.33,-0.091,0.225,1.015,0,0.46,1.48,34.43
8831,2025-10-25T17:42:28.960,53.8225285,17.3365441,149.3,12.79,-0.091,0.224,1.012,0,0.41,1.35,34.80
8832,2025-10-25T17:42:29.040,53.8225275,17.3365478,149.4,12.21,-0.091,0.223,1.007,0,0.33,1.22,35.09
8833,2025-10-25T17:42:29.080,53.8225269,17.3365496,149.4,12.54,-0.088,0.219,0.998,0,0.30,1.16,35.31
8834,2025-10-25T17:42:29.120,53.8225266,17.3365512,149.4,11.60,-0.089,0.210,1.002,0,0.41,1.15,35.46
8835,2025-10-25T17:42:29.160,53.8225263,17.3365528,149.4,11.21,-0.091,0.219,1.009,0,0.77,1.01,35.65
8836,2025-10-25T17:42:29.200,53.8225260,17.3365547,149.4,11.52,-0.089,0.226,1.005,0,0.52,0.86,35.87
8837,2025-10-25T17:42:29.240,53.8225258,17.3365563,149.4,11.52,-0.086,0.238,1.001,0,0.34,0.84,36.13
8838,2025-10-25T17:42:29.280,53.8225256,17.3365581,149.4,11.54,-0.083,0.257,0.992,0,-0.28,0.93,36.56
8839,2025-10-25T17:42:29.320,53.8225255,17.3365601,149.4,11.60,-0.075,0.257,0.989,0,-0.80,1.12,37.09
8840,2025-10-25T17:42:29.360,53.8225254,17.3365620,149.4,11.82,-0.064,0.253,1.001,0,-1.14,1.28,37.64
8841,2025-10-25T17:42:29.400,53.8225252,17.3365639,149.4,11.98,-0.057,0.253,1.029,0,-1.18,1.17,38.20
8842,2025-10-25T17:42:29.440,53.8225250,17.3365657,149.4,11.82,-0.036,0.228,1.016,0,-0.79,0.96,38.72
8843,2025-10-25T17:42:29.480,53.8225253,17.3365674,149.4,11.65,-0.019,0.218,0.999,0,0.06,1.04,39.10
8844,2025-10-25T17:42:29.520,53.8225253,17.3365691,149.4,11.66,-0.010,0.235,0.980,0,0.85,1.30,39.57
8845,2025-10-25T17:42:29.560,53.8225252,17.3365711,149.4,11.81,-0.003,0.235,0.953,0,1.39,1.84,40.08
8846,2025-10-25T17:42:29.600,53.8225254,17.3365729,149.4,11.96,-0.016,0.250,0.963,0,1.78,2.52,40.54
8847,2025-10-25T17:42:29.640,53.8225256,17.3365748,149.4,12.31,-0.043,0.263,0.998,0,1.58,2.93,41.02
8848,2025-10-25T17:42:29.680,53.8225259,17.3365766,149.4,12.20,-0.068,0.246,1.020,0,1.21,2.98,41.28
8849,2025-10-25T17:42:29.720,53.8225261,17.3365784,149.4,11.93,-0.091,0.227,1.027,0,0.60,2.77,41.16
8850,2025-10-25T17:42:29.760,53.8225263,17.3365800,149.4,11.35,-0.112,0.222,1.030,0,-0.09,2.35,40.82
8851,2025-10-25T17:42:29.800,53.8225265,17.3365818,149.4,11.17,-0.118,0.206,1.011,0,-0.85,1.96,40.37
8852,2025-10-25T17:42:29.840,53.8225268,17.3365834,149.4,11.09,-0.123,0.180,1.003,0,-1.49,1.69,39.75
8853,2025-10-25T17:42:29.880,53.8225270,17.3365851,149.4,11.28,-0.128,0.176,1.005,0,-1.51,1.30,39.10
8854,2025-10-25T17:42:29.920,53.8225273,17.3365866,149.4,10.62,-0.128,0.159,1.003,0,-1.34,0.80,38.59
8855,2025-10-25T17:42:29.960,53.8225276,17.3365882,149.4,10.93,-0.133,0.164,1.005,0,-0.67,0.42,38.03
8856,2025-10-25T17:42:30.040,53.8225284,17.3365913,149.4,10.71,-0.139,0.147,1.010,0,-0.31,0.20,37.45
8857,2025-10-25T17:42:30.080,53.8225289,17.3365927,149.4,10.22,-0.142,0.139,1.007,0,0.12,0.13,36.76
8858,2025-10-25T17:42:30.120,53.8225293,17.3365942,149.4,10.13,-0.142,0.124,0.998,0,0.05,0.23,35.99
8859,2025-10-25T17:42:30.160,53.8225297,17.3365955,149.4,10.20,-0.136,0.112,0.995,0,-0.05,0.50,34.99
