Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Run,GyroX,GyroY,GyroZ
1119,2025-10-19T15:10:17.640Z,53.8235414,17.3428040,143.0,41.24,0.124,-0.426,1.024,2,-2.21,0.18,-8.24
1120,2025-10-19T15:10:17.680Z,53.8235404,17.3427971,143.0,41.61,0.113,-0.597,1.020,2,-2.24,-0.13,-13.55
1121,2025-10-19T15:10:17.720Z,53.8235395,17.3427900,143.0,42.06,0.097,-0.739,1.009,2,-1.94,-0.37,-19.39
1122,2025-10-19T15:10:17.760Z,53.8235387,17.3427827,143.0,42.75,0.075,-0.849,1.001,2,-1.43,-0.29,-25.32
1123,2025-10-19T15:10:17.800Z,53.8235382,17.3427755,143.0,42.95,0.045,-0.910,0.994,2,-0.59,0.00,-30.95
1124,2025-10-19T15:10:17.840Z,53.8235376,17.3427682,142.9,43.03,0.010,-0.929,0.988,2,0.09,0.32,-35.54
1125,2025-10-19T15:10:17.880Z,53.8235372,17.3427611,143.0,42.76,-0.019,-0.921,0.972,2,0.56,0.56,-38.61
1126,2025-10-19T15:10:17.920Z,53.8235371,17.3427541,143.0,42.43,-0.050,-0.907,0.971,2,0.62,0.82,-40.60
1127,2025-10-19T15:10:17.960Z,53.8235369,17.3427471,143.0,42.07,-0.077,-0.889,0.984,2,0.40,0.68,-42.02
1128,2025-10-19T15:10:18.040Z,53.8235368,17.3427331,143.0,41.63,-0.099,-0.868,1.023,2,0.31,-0.18,-42.53
1129,2025-10-19T15:10:18.080Z,53.8235368,17.3427262,143.0,41.18,-0.107,-0.824,1.059,2,0.64,-1.50,-42.16
1130,2025-10-19T15:10:18.120Z,53.8235369,17.3427193,143.0,41.11,-0.092,-0.760,1.082,2,1.43,-2.90,-40.42
1131,2025-10-19T15:10:18.160Z,53.8235370,17.3427122,143.1,41.47,-0.064,-0.674,1.076,2,2.30,-3.95,-37.68
1132,2025-10-19T15:10:18.200Z,53.8235371,17.3427053,143.0,41.24,-0.030,-0.575,1.046,2,2.97,-4.05,-33.98
1133,2025-10-19T15:10:18.240Z,53.8235374,17.3426982,143.0,41.54,-0.001,-0.478,1.001,2,3.46,-2.93,-30.00
1134,2025-10-19T15:10:18.280Z,53.8235380,17.3426910,143.0,41.57,0.012,-0.383,0.981,2,3.22,-1.40,-26.09
1135,2025-10-19T15:10:18.320Z,53.8235386,17.3426840,143.0,41.78,0.017,-0.284,0.969,2,2.48,-0.20,-22.71
1136,2025-10-19T15:10:18.360Z,53.8235392,17.3426770,143.0,41.78,0.019,-0.185,0.962,2,1.65,0.60,-19.43
1137,2025-10-19T15:10:18.400Z,53.8235396,17.3426700,143.0,41.92,0.015,-0.093,0.992,2,0.99,0.86,-15.79
1138,2025-10-19T15:10:18.440Z,53.8235400,17.3426628,143.0,42.53,0.015,-0.003,1.027,2,0.77,0.40,-11.98
1139,2025-10-19T15:10:18.480Z,53.8235404,17.3426559,143.0,41.88,0.015,0.074,1.049,2,0.06,-0.26,-8.15
1140,2025-10-19T15:10:18.520Z,53.8235409,17.3426487,143.1,42.30,0.017,0.113,1.046,2,0.05,-0.97,-4.62
1141,2025-10-19T15:10:18.560Z,53.8235413,17.3426415,143.1,42.87,0.031,0.155,1.009,2,0.37,-1.24,-1.58
1142,2025-10-19T15:10:18.600Z,53.8235416,17.3426344,143.0,42.46,0.040,0.197,0.958,2,-0.35,-0.41,1.19
1143,2025-10-19T15:10:18.640Z,53.8235420,17.3426274,143.0,42.42,0.045,0.221,0.917,2,-0.31,1.01,3.65
1144,2025-10-19T15:10:18.680Z,53.8235424,17.3426202,143.0,42.69,0.038,0.262,0.917,2,-0.14,2.36,5.96
1145,2025-10-19T15:10:18.720Z,53.8235426,17.3426129,143.0,43.08,0.024,0.294,0.937,2,-0.62,3.02,8.26
1146,2025-10-19T15:10:18.760Z,53.8235428,17.3426058,143.1,42.63,0.007,0.292,0.976,2,-0.05,2.89,10.12
1147,2025-10-19T15:10:18.800Z,53.8235430,17.3425985,143.1,43.05,-0.002,0.312,1.027,2,0.63,1.72,11.39
1148,2025-10-19T15:10:18.840Z,53.8235430,17.3425913,143.1,42.75,0.000,0.312,1.042,2,0.96,0.23,12.36
1149,2025-10-19T15:10:18.880Z,53.8235431,17.3425840,143.1,42.62,0.006,0.304,1.044,2,2.11,-0.86,12.88
1150,2025-10-19T15:10:18.920Z,53.8235432,17.3425770,143.1,42.33,0.013,0.321,1.035,2,2.55,-1.42,13.19
1151,2025-10-19T15:10:18.960Z,53.8235433,17.3425697,143.1,42.77,0.016,0.341,1.016,2,2.21,-0.92,13.43
1152,2025-10-19T15:10:19.040Z,53.8235432,17.3425553,143.1,42.96,0.021,0.344,0.980,2,1.48,-0.02,13.68
1153,2025-10-19T15:10:19.080Z,53.8235431,17.3425481,143.1,42.63,0.013,0.360,0.980,2,0.76,0.94,13.91
1154,2025-10-19T15:10:19.120Z,53.8235430,17.3425408,143.1,42.87,0.009,0.375,0.980,2,-0.58,1.37,14.37
1155,2025-10-19T15:10:19.160Z,53.8235428,17.3425337,143.1,42.78,0.002,0.379,0.989,2,-1.14,1.46,14.84
1156,2025-10-19T15:10:19.200Z,53.8235424,17.3425265,143.1,42.88,0.001,0.376,1.007,2,-1.35,0.84,15.35
1157,2025-10-19T15:10:19.240Z,53.8235419,17.3425194,143.1,42.78,0.003,0.375,1.034,2,-0.99,0.07,15.71
1158,2025-10-19T15:10:19.280Z,53.8235414,17.3425122,143.1,43.00,0.012,0.376,1.036,2,-0.46,-0.71,15.97
1159,2025-10-19T15:10:19.320Z,53.8235409,17.3425049,143.1,43.07,0.020,0.369,1.034,2,0.19,-1.05,16.08
1160,2025-10-19T15:10:19.360Z,53.8235404,17.3424976,143.1,43.46,0.029,0.373,1.015,2,0.78,-1.03,16.16
1161,2025-10-19T15:10:19.400Z,53.8235398,17.3424902,143.1,43.91,0.031,0.379,0.989,2,1.20,-0.56,16.28
1162,2025-10-19T15:10:19.440Z,53.8235392,17.3424830,143.1,43.52,0.027,0.385,0.975,2,1.27,0.12,16.51
1163,2025-10-19T15:10:19.480Z,53.8235384,17.3424758,143.2,43.39,0.019,0.397,0.972,2,1.27,0.78,16.75
1164,2025-10-19T15:10:19.520Z,53.8235378,17.3424684,143.2,43.75,0.015,0.404,0.981,2,1.02,1.06,16.94
1165,2025-10-19T15:10:19.560Z,53.8235371,17.3424612,143.2,43.19,0.019,0.402,0.988,2,0.57,0.99,17.02
1166,2025-10-19T15:10:19.600Z,53.8235361,17.3424542,143.2,42.94,0.029,0.402,0.984,2,0.24,0.79,16.90
1167,2025-10-19T15:10:19.640Z,53.8235354,17.3424468,143.2,43.94,0.044,0.395,0.971,2,-0.10,0.76,16.65
1168,2025-10-19T15:10:19.680Z,53.8235345,17.3424396,143.2,43.62,0.053,0.384,0.958,2,-0.54,1.03,16.34
1169,2025-10-19T15:10:19.720Z,53.8235336,17.3424325,143.2,43.62,0.054,0.377,0.957,2,-0.84,1.48,16.03
1170,2025-10-19T15:10:19.760Z,53.8235324,17.3424253,143.1,43.70,0.050,0.368,0.986,2,-1.07,1.55,15.70
1171,2025-10-19T15:10:19.800Z,53.8235314,17.3424182,143.1,44.08,0.050,0.355,0.996,2,-1.39,1.13,15.38
1172,2025-10-19T15:10:19.840Z,53.8235303,17.3424110,143.1,43.93,0.057,0.334,0.991,2,-1.53,0.62,14.96
1173,2025-10-19T15:10:19.880Z,53.8235291,17.3424040,143.1,43.70,0.061,0.318,0.976,2,-1.55,0.47,14.38
1174,2025-10-19T15:10:19.920Z,53.8235280,17.3423967,143.1,43.93,0.061,0.303,0.967,2,-1.72,0.74,13.80
1175,2025-10-19T15:10:19.960Z,53.8235267,17.3423897,143.1,43.94,0.047,0.275,0.977,2,-1.43,0.84,13.03
1176,2025-10-19T15:10:20.040Z,53.8235244,17.3423754,143.1,44.01,0.037,0.243,0.987,2,-1.19,0.60,12.12
1177,2025-10-19T15:10:20.080Z,53.8235232,17.3423681,143.1,44.41,0.024,0.205,0.999,2,-0.73,0.29,10.96
1178,2025-10-19T15:10:20.120Z,53.8235220,17.3423610,143.1,44.02,0.018,0.181,1.014,2,-0.42,-0.16,9.75
1179,2025-10-19T15:10:20.160Z,53.8235207,17.3423540,143.1,43.70,0.019,0.148,1.028,2,-0.10,-0.57,8.50
1180,2025-10-19T15:10:20.200Z,53.8235195,17.3423469,143.1,44.04,0.026,0.119,1.007,2,0.09,-0.68,7.22
1181,2025-10-19T15:10:20.240Z,53.8235182,17.3423397,143.1,44.14,0.027,0.102,1.006,2,0.13,-0.37,6.02
1182,2025-10-19T15:10:20.280Z,53.8235169,17.3423326,143.1,44.09,0.031,0.084,1.002,2,0.09,-0.11,5.04
1183,2025-10-19T15:10:20.320Z,53.8235156,17.3423255,143.1,43.97,0.031,0.066,0.989,2,0.26,0.20,4.13
1184,2025-10-19T15:10:20.360Z,53.8235142,17.3423185,143.1,43.76,0.021,0.058,0.989,2,0.07,0.38,3.39
1185,2025-10-19T15:10:20.400Z,53.8235129,17.3423113,143.1,43.85,0.013,0.056,0.989,2,-0.04,0.54,2.80
1186,2025-10-19T15:10:20.440Z,53.8235117,17.3423043,143.1,43.91,0.002,0.055,0.999,2,-0.32,0.52,2.33
1187,2025-10-19T15:10:20.480Z,53.8235107,17.3422970,143.1,43.97,-0.002,0.053,1.004,2,-0.84,0.27,1.94
1188,2025-10-19T15:10:20.520Z,53.8235092,17.3422900,143.1,43.89,0.000,0.049,1.000,2,-1.09,0.04,1.55
1189,2025-10-19T15:10:20.560Z,53.8235080,17.3422830,143.1,43.79,0.004,0.042,1.015,2,-1.41,-0.12,1.24
1190,2025-10-19T15:10:20.600Z,53.8235067,17.3422759,143.1,44.12,0.004,0.033,1.049,2,-1.46,-0.51,1.00
1191,2025-10-19T15:10:20.640Z,53.8235054,17.3422687,143.1,44.23,0.000,0.024,1.075,2,-1.11,-1.26,0.81
1192,2025-10-19T15:10:20.680Z,53.8235041,17.3422615,143.1,44.09,0.007,0.015,1.066,2,-0.61,-2.14,0.72
1193,2025-10-19T15:10:20.720Z,53.8235029,17.3422543,143.2,43.91,0.024,0.012,1.016,2,-0.02,-2.34,0.62
1194,2025-10-19T15:10:20.760Z,53.8235017,17.3422473,143.2,43.65,0.039,0.018,0.949,2,0.47,-1.37,0.49
1195,2025-10-19T15:10:20.800Z,53.8235005,17.3422403,143.2,43.42,0.045,0.022,0.908,2,0.71,0.56,0.39
1196,2025-10-19T15:10:20.840Z,53.8234990,17.3422333,143.2,43.44,0.032,0.037,0.905,2,0.64,2.35,0.36
1197,2025-10-19T15:10:20.880Z,53.8234977,17.3422263,143.1,43.77,0.007,0.047,0.930,2,0.38,3.29,0.46
1198,2025-10-19T15:10:20.920Z,53.8234965,17.3422192,143.1,44.13,-0.017,0.048,0.975,2,0.13,3.01,0.66
1199,2025-10-19T15:10:20.960Z,53.8234952,17.3422119,143.1,44.27,-0.023,0.043,1.016,2,0.06,1.60,0.85
1200,2025-10-19T15:10:21.040Z,53.8234926,17.3421979,143.1,43.69,-0.011,0.037,0.998,2,0.00,0.49,0.89
1201,2025-10-19T15:10:21.080Z,53.8234914,17.3421908,143.1,43.98,0.009,0.024,0.955,2,-0.21,0.47,0.81
1202,2025-10-19T15:10:21.120Z,53.8234902,17.3421836,143.1,43.89,0.025,0.015,0.912,2,-0.17,1.68,0.57
1203,2025-10-19T15:10:21.160Z,53.8234889,17.3421766,143.1,43.92,0.024,0.008,0.938,2,-0.24,3.01,0.31
1204,2025-10-19T15:10:21.200Z,53.8234874,17.3421696,143.1,43.79,0.011,0.014,0.967,2,-0.54,3.40,0.08
1205,2025-10-19T15:10:21.240Z,53.8234861,17.3421626,143.1,43.88,0.000,0.020,0.992,2,-0.54,2.54,-0.09
1206,2025-10-19T15:10:21.280Z,53.8234849,17.3421555,143.1,43.97,0.000,0.020,1.032,2,-0.74,1.08,-0.24
1207,2025-10-19T15:10:21.320Z,53.8234836,17.3421482,143.1,44.44,0.008,0.014,1.062,2,-1.00,-0.51,-0.33
1208,2025-10-19T15:10:21.360Z,53.8234824,17.3421412,143.1,43.76,0.020,0.014,1.058,2,-0.72,-1.56,-0.42
1209,2025-10-19T15:10:21.400Z,53.8234810,17.3421341,143.1,43.98,0.027,0.009,1.039,2,-0.64,-1.93,-0.32
1210,2025-10-19T15:10:21.440Z,53.8234798,17.3421269,143.1,44.28,0.030,0.004,1.032,2,-0.43,-1.76,-0.23
1211,2025-10-19T15:10:21.480Z,53.8234786,17.3421198,143.1,43.86,0.030,0.014,1.024,2,-0.30,-1.37,-0.15
1212,2025-10-19T15:10:21.520Z,53.8234771,17.3421128,143.1,43.69,0.028,0.015,1.023,2,-0.28,-0.98,-0.09
1213,2025-10-19T15:10:21.560Z,53.8234758,17.3421056,143.1,44.05,0.025,0.012,1.016,2,-0.21,-0.83,-0.13
1214,2025-10-19T15:10:21.600Z,53.8234746,17.3420985,143.1,43.95,0.029,0.017,1.001,2,-0.33,-0.53,-0.23
1215,2025-10-19T15:10:21.640Z,53.8234732,17.3420913,143.1,44.00,0.032,0.013,0.974,2,-0.52,-0.01,-0.32
1216,2025-10-19T15:10:21.680Z,53.8234719,17.3420842,143.1,44.17,0.025,0.007,0.969,2,-0.83,0.61,-0.42
1217,2025-10-19T15:10:21.720Z,53.8234706,17.3420772,143.1,44.24,0.017,0.007,0.979,2,-1.17,0.95,-0.51
1218,2025-10-19T15:10:21.760Z,53.8234693,17.3420700,143.1,44.32,0.007,0.000,0.995,2,-1.65,0.92,-0.54
1219,2025-10-19T15:10:21.800Z,53.8234680,17.3420629,143.1,44.49,-0.003,-0.009,1.022,2,-1.82,0.37,-0.60
1220,2025-10-19T15:10:21.840Z,53.8234667,17.3420557,143.1,44.09,0.000,-0.018,1.032,2,-1.84,-0.39,-0.74
1221,2025-10-19T15:10:21.880Z,53.8234655,17.3420486,143.1,44.16,0.006,-0.040,1.024,2,-1.62,-0.92,-1.00
1222,2025-10-19T15:10:21.920Z,53.8234642,17.3420416,143.1,44.02,0.009,-0.057,1.020,2,-1.22,-1.05,-1.43
1223,2025-10-19T15:10:21.960Z,53.8234631,17.3420343,143.1,43.86,0.012,-0.062,1.001,2,-0.81,-0.70,-1.96
1224,2025-10-19T15:10:22.040Z,53.8234607,17.3420201,143.1,43.83,0.008,-0.070,0.983,2,-0.51,-0.29,-2.42
1225,2025-10-19T15:10:22.080Z,53.8234594,17.3420130,143.1,44.05,-0.005,-0.069,0.988,2,-0.39,0.17,-2.74
1226,2025-10-19T15:10:22.120Z,53.8234582,17.3420058,143.1,44.17,-0.014,-0.062,1.003,2,-0.37,0.23,-2.90
1227,2025-10-19T15:10:22.160Z,53.8234570,17.3419987,143.1,44.27,-0.015,-0.060,0.990,2,-0.21,-0.01,-3.00
1228,2025-10-19T15:10:22.200Z,53.8234558,17.3419915,143.1,44.27,-0.010,-0.061,0.982,2,-0.09,-0.13,-3.03
1229,2025-10-19T15:10:22.240Z,53.8234548,17.3419844,143.1,44.02,0.000,-0.068,0.976,2,0.15,0.19,-3.10
1230,2025-10-19T15:10:22.280Z,53.8234536,17.3419772,143.1,44.06,0.008,-0.066,0.969,2,0.28,0.67,-3.24
1231,2025-10-19T15:10:22.320Z,53.8234524,17.3419699,143.1,44.15,0.005,-0.067,0.977,2,0.37,1.10,-3.35
1232,2025-10-19T15:10:22.360Z,53.8234513,17.3419629,143.1,43.84,-0.002,-0.067,0.986,2,0.39,1.20,-3.37
1233,2025-10-19T15:10:22.400Z,53.8234502,17.3419556,143.1,44.04,-0.011,-0.050,0.994,2,0.25,0.93,-3.30
1234,2025-10-19T15:10:22.440Z,53.8234490,17.3419483,143.1,44.46,-0.010,-0.044,0.993,2,0.15,0.51,-3.09
1235,2025-10-19T15:10:22.480Z,53.8234478,17.3419413,143.1,44.11,-0.011,-0.039,1.003,2,0.25,0.08,-2.81
1236,2025-10-19T15:10:22.520Z,53.8234467,17.3419340,143.1,43.92,-0.005,-0.027,1.009,2,0.55,-0.34,-2.49
1237,2025-10-19T15:10:22.560Z,53.8234457,17.3419270,143.1,43.91,0.001,-0.035,1.019,2,1.20,-0.53,-2.17
1238,2025-10-19T15:10:22.600Z,53.8234446,17.3419197,143.1,43.96,0.006,-0.039,1.024,2,2.11,-0.75,-1.94
1239,2025-10-19T15:10:22.640Z,53.8234435,17.3419127,143.1,43.83,0.011,-0.041,1.009,2,3.05,-0.75,-1.71
1240,2025-10-19T15:10:22.680Z,53.8234424,17.3419055,143.1,43.97,0.010,-0.034,1.013,2,3.95,-0.54,-1.62
1241,2025-10-19T15:10:22.720Z,53.8234412,17.3418983,143.1,43.87,0.005,-0.029,1.014,2,4.23,-0.39,-1.54
1242,2025-10-19T15:10:22.760Z,53.8234403,17.3418911,143.1,44.11,0.000,-0.031,1.000,2,4.14,-0.30,-1.57
1243,2025-10-19T15:10:22.800Z,53.8234391,17.3418839,143.1,43.67,-0.012,0.009,1.025,2,3.81,-0.38,-1.75
1244,2025-10-19T15:10:22.840Z,53.8234381,17.3418768,143.1,43.52,-0.020,0.011,1.036,2,2.86,-0.70,-1.83
1245,2025-10-19T15:10:22.880Z,53.8234371,17.3418695,143.1,43.93,-0.024,0.014,1.029,2,1.80,-0.89,-1.89
1246,2025-10-19T15:10:22.920Z,53.8234360,17.3418624,143.1,43.84,-0.024,0.054,1.015,2,1.08,-0.90,-1.75
1247,2025-10-19T15:10:22.960Z,53.8234349,17.3418552,143.1,43.82,-0.020,0.076,1.002,2,0.87,-0.39,-1.28
1248,2025-10-19T15:10:23.040Z,53.8234328,17.3418410,143.1,43.60,-0.014,0.088,0.971,2,0.38,0.54,-0.33
1249,2025-10-19T15:10:23.080Z,53.8234316,17.3418339,143.1,43.50,-0.021,0.104,0.972,2,0.11,1.36,0.65
1250,2025-10-19T15:10:23.120Z,53.8234305,17.3418268,143.1,43.41,-0.026,0.131,0.981,2,-0.08,1.66,1.73
1251,2025-10-19T15:10:23.160Z,53.8234295,17.3418197,143.1,43.64,-0.029,0.121,0.996,2,-0.25,1.57,2.73
1252,2025-10-19T15:10:23.200Z,53.8234283,17.3418127,143.1,43.89,-0.037,0.129,1.030,2,-0.52,0.78,3.53
1253,2025-10-19T15:10:23.240Z,53.8234271,17.3418055,143.1,43.87,-0.034,0.126,1.049,2,-0.55,-0.32,4.04
1254,2025-10-19T15:10:23.280Z,53.8234258,17.3417985,143.1,43.20,-0.025,0.138,1.050,2,-0.43,-1.22,4.40
1255,2025-10-19T15:10:23.320Z,53.8234246,17.3417915,143.1,43.16,-0.022,0.131,1.057,2,-0.14,-1.84,4.64
1256,2025-10-19T15:10:23.360Z,53.8234234,17.3417846,143.1,43.03,-0.011,0.136,1.037,2,-0.16,-1.96,4.84
1257,2025-10-19T15:10:23.400Z,53.8234223,17.3417776,143.1,43.48,-0.013,0.145,1.032,2,-0.11,-1.62,5.01
1258,2025-10-19T15:10:23.440Z,53.8234211,17.3417706,143.1,43.03,-0.022,0.141,1.044,2,0.14,-1.47,5.11
1259,2025-10-19T15:10:23.480Z,53.8234198,17.3417637,143.1,42.77,-0.014,0.136,0.985,2,-0.13,-1.09,5.12
1260,2025-10-19T15:10:23.520Z,53.8234185,17.3417566,143.1,43.08,-0.005,0.129,0.924,2,-0.43,0.17,4.88
1261,2025-10-19T15:10:23.560Z,53.8234172,17.3417497,143.1,43.05,-0.001,0.119,0.893,2,-0.38,1.88,4.55
1262,2025-10-19T15:10:23.600Z,53.8234159,17.3417426,143.1,43.61,-0.010,0.122,0.903,2,-0.84,3.72,4.36
1263,2025-10-19T15:10:23.640Z,53.8234145,17.3417356,143.1,43.68,-0.033,0.128,0.957,2,-1.02,4.31,4.39
1264,2025-10-19T15:10:23.680Z,53.8234131,17.3417287,143.1,43.68,-0.061,0.120,1.026,2,-0.85,3.00,4.60
1265,2025-10-19T15:10:23.720Z,53.8234118,17.3417216,143.1,43.62,-0.081,0.120,1.055,2,-0.99,0.73,4.79
1266,2025-10-19T15:10:23.760Z,53.8234105,17.3417147,143.1,42.90,-0.091,0.105,1.062,2,-1.10,-1.15,4.71
1267,2025-10-19T15:10:23.800Z,53.8234093,17.3417081,143.1,42.03,-0.089,0.075,1.054,2,-0.77,-2.21,4.32
1268,2025-10-19T15:10:23.840Z,53.8234079,17.3417013,143.1,42.43,-0.081,0.062,1.017,2,-0.62,-2.09,3.61
1269,2025-10-19T15:10:23.880Z,53.8234066,17.3416944,143.1,42.68,-0.074,0.049,0.989,2,-0.38,-1.16,2.91
1270,2025-10-19T15:10:23.920Z,53.8234053,17.3416876,143.1,42.54,-0.064,0.032,0.962,2,0.28,-0.08,2.30
1271,2025-10-19T15:10:23.960Z,53.8234040,17.3416808,143.1,42.45,-0.047,0.034,0.972,2,0.38,1.03,1.80
1272,2025-10-19T15:10:24.040Z,53.8234013,17.3416672,143.1,42.62,-0.039,0.036,1.008,2,0.38,1.10,1.27
1273,2025-10-19T15:10:24.080Z,53.8234000,17.3416603,143.1,42.53,-0.038,0.023,1.028,2,0.03,0.24,0.86
1274,2025-10-19T15:10:24.120Z,53.8233987,17.3416536,143.1,42.10,-0.034,0.023,1.041,2,-0.26,-0.80,0.40
1275,2025-10-19T15:10:24.160Z,53.8233974,17.3416467,143.1,42.47,-0.023,0.012,1.049,2,-0.64,-1.77,-0.02
1276,2025-10-19T15:10:24.200Z,53.8233961,17.3416400,143.1,42.45,-0.012,0.003,1.027,2,-0.73,-2.40,-0.40
1277,2025-10-19T15:10:24.240Z,53.8233947,17.3416332,143.1,42.08,0.001,0.006,0.981,2,-0.99,-1.96,-0.62
1278,2025-10-19T15:10:24.280Z,53.8233936,17.3416264,143.1,42.12,-0.001,0.012,0.970,2,-1.03,-0.63,-0.69
1279,2025-10-19T15:10:24.320Z,53.8233922,17.3416197,143.1,41.77,-0.021,0.015,0.970,2,-1.06,0.73,-0.55
1280,2025-10-19T15:10:24.360Z,53.8233910,17.3416132,143.1,41.31,-0.050,0.029,0.963,2,-1.30,1.61,-0.26
1281,2025-10-19T15:10:24.400Z,53.8233896,17.3416064,143.1,41.75,-0.077,0.033,0.965,2,-1.30,1.82,0.08
1282,2025-10-19T15:10:24.440Z,53.8233883,17.3415998,143.1,41.81,-0.097,0.032,0.970,2,-1.13,1.67,0.42
1283,2025-10-19T15:10:24.480Z,53.8233870,17.3415932,143.1,41.56,-0.100,0.043,0.974,2,-1.01,1.37,0.75
1284,2025-10-19T15:10:24.520Z,53.8233857,17.3415864,143.1,41.89,-0.098,0.052,1.001,2,-0.80,0.97,1.06
1285,2025-10-19T15:10:24.560Z,53.8233845,17.3415797,143.1,41.66,-0.103,0.065,1.019,2,-0.34,0.52,1.41
1286,2025-10-19T15:10:24.600Z,53.8233831,17.3415731,143.1,41.28,-0.122,0.091,1.036,2,-0.10,0.09,1.98
1287,2025-10-19T15:10:24.640Z,53.8233819,17.3415665,143.1,41.04,-0.145,0.117,1.044,2,0.07,-0.50,2.75
1288,2025-10-19T15:10:24.680Z,53.8233806,17.3415601,143.1,40.62,-0.178,0.135,1.049,2,0.43,-0.95,3.58
1289,2025-10-19T15:10:24.720Z,53.8233791,17.3415537,143.1,40.54,-0.216,0.168,1.054,2,0.66,-1.27,4.52
1290,2025-10-19T15:10:24.760Z,53.8233777,17.3415474,143.1,40.15,-0.241,0.200,1.020,2,0.73,-1.27,5.79
1291,2025-10-19T15:10:24.800Z,53.8233765,17.3415412,143.1,39.34,-0.263,0.236,0.983,2,1.01,-0.63,7.17
1292,2025-10-19T15:10:24.840Z,53.8233750,17.3415352,143.1,38.94,-0.285,0.283,0.961,2,1.27,0.48,8.80
1293,2025-10-19T15:10:24.880Z,53.8233736,17.3415292,143.1,38.55,-0.300,0.317,0.944,2,1.55,1.85,10.83
1294,2025-10-19T15:10:24.920Z,53.8233723,17.3415233,143.1,38.08,-0.320,0.337,0.947,2,1.78,2.90,12.77
1295,2025-10-19T15:10:24.960Z,53.8233707,17.3415175,143.1,38.12,-0.337,0.346,0.963,2,1.97,3.05,14.37
1296,2025-10-19T15:10:25.040Z,53.8233676,17.3415060,143.1,37.35,-0.359,0.341,1.001,2,1.55,2.60,15.20
1297,2025-10-19T15:10:25.080Z,53.8233661,17.3415006,143.1,36.74,-0.369,0.319,1.012,2,1.04,1.77,15.28
1298,2025-10-19T15:10:25.120Z,53.8233645,17.3414952,143.1,36.12,-0.380,0.277,1.020,2,0.43,0.98,14.57
1299,2025-10-19T15:10:25.160Z,53.8233630,17.3414899,143.1,35.48,-0.385,0.239,1.027,2,-0.37,0.29,13.37
1300,2025-10-19T15:10:25.200Z,53.8233616,17.3414847,143.1,35.05,-0.383,0.194,1.017,2,-0.78,0.09,11.75
1301,2025-10-19T15:10:25.240Z,53.8233600,17.3414796,143.1,34.40,-0.381,0.168,1.028,2,-1.00,0.08,10.36
1302,2025-10-19T15:10:25.280Z,53.8233584,17.3414746,143.1,34.21,-0.387,0.148,1.052,2,-1.03,-0.33,9.29
1303,2025-10-19T15:10:25.320Z,53.8233568,17.3414697,143.1,33.57,-0.384,0.155,1.051,2,-0.93,-1.03,8.59
1304,2025-10-19T15:10:25.360Z,53.8233554,17.3414650,143.1,32.49,-0.381,0.165,1.045,2,-0.40,-1.53,8.41
1305,2025-10-19T15:10:25.400Z,53.8233539,17.3414604,143.1,31.86,-0.381,0.195,1.038,2,-0.04,-1.93,8.76
1306,2025-10-19T15:10:25.440Z,53.8233524,17.3414559,143.1,31.42,-0.375,0.225,0.998,2,0.09,-1.88,9.43
1307,2025-10-19T15:10:25.480Z,53.8233509,17.3414514,143.1,30.89,-0.371,0.245,0.968,2,0.13,-0.99,10.23
1308,2025-10-19T15:10:25.520Z,53.8233493,17.3414470,143.1,30.64,-0.374,0.260,0.959,2,-0.23,0.31,11.09
1309,2025-10-19T15:10:25.560Z,53.8233477,17.3414427,143.1,30.30,-0.382,0.248,0.961,2,-0.62,1.50,11.78
1310,2025-10-19T15:10:25.600Z,53.8233461,17.3414384,143.1,29.84,-0.398,0.232,0.985,2,-0.71,2.28,12.17
1311,2025-10-19T15:10:25.640Z,53.8233446,17.3414343,143.1,29.23,-0.415,0.207,1.015,2,-0.58,2.18,12.33
1312,2025-10-19T15:10:25.680Z,53.8233430,17.3414303,143.1,28.57,-0.424,0.193,1.021,2,-0.39,1.48,12.20
1313,2025-10-19T15:10:25.720Z,53.8233416,17.3414265,143.1,27.82,-0.426,0.182,0.997,2,-0.71,0.67,11.88
1314,2025-10-19T15:10:25.760Z,53.8233402,17.3414229,143.1,26.95,-0.425,0.162,0.990,2,-0.87,0.12,11.41
1315,2025-10-19T15:10:25.800Z,53.8233388,17.3414192,143.1,26.17,-0.416,0.127,0.977,2,-1.09,-0.11,10.80
1316,2025-10-19T15:10:25.840Z,53.8233374,17.3414155,143.1,26.16,-0.400,0.085,0.986,2,-0.54,0.17,9.91
1317,2025-10-19T15:10:25.880Z,53.8233360,17.3414119,143.1,25.41,-0.370,0.054,1.007,2,0.12,0.48,8.81
1318,2025-10-19T15:10:25.920Z,53.8233348,17.3414085,143.2,24.98,-0.329,0.027,1.022,2,0.89,0.56,7.66
1319,2025-10-19T15:10:25.960Z,53.8233334,17.3414050,143.1,24.82,-0.264,0.025,1.003,2,1.27,0.11,6.36
1320,2025-10-19T15:10:26.040Z,53.8233306,17.3413983,143.2,24.20,-0.201,0.018,0.999,2,1.59,0.06,5.23
1321,2025-10-19T15:10:26.080Z,53.8233293,17.3413950,143.2,23.94,-0.145,0.022,0.991,2,1.76,0.15,4.24
1322,2025-10-19T15:10:26.120Z,53.8233280,17.3413916,143.1,24.17,-0.111,0.029,1.000,2,1.70,0.32,3.53
